date,session,direction,outcome,pnl,bars_held,h4_up,h4_down,h4_bull_st,h4_bear_st,weekly_up,atr_regime,dist_high,dow,month,atr,s_range
2021-11-11 00:00:00+00:00,london,short,loss,-100.0,21,True,False,True,False,True,0.7366517684890508,0.6280062122103001,3,11,2.034619122527362,9.26449999999977
2021-11-11 00:00:00+00:00,ny,long,loss,-100.0,1,True,False,False,False,True,0.8630564272609713,0.3707268652900294,3,11,2.317231916737619,4.8299999999997
2021-11-11 00:00:00+00:00,ny,short,loss,-100.0,16,True,False,False,False,True,0.8630564272609713,0.3707268652900294,3,11,2.317231916737619,4.8299999999997
2021-11-12 00:00:00+00:00,asian,long,loss,-100.0,1,True,False,False,True,True,0.7090691467165132,0.722383206989041,4,11,1.4110321968652817,4.84699999999998
2021-11-12 00:00:00+00:00,asian,short,loss,-100.0,2,True,False,False,True,True,0.7090691467165132,0.722383206989041,4,11,1.4110321968652817,4.84699999999998
2021-11-12 00:00:00+00:00,london,long,loss,-100.0,39,True,False,False,False,True,1.1878970348786868,0.65527057853955,4,11,2.273775844070415,12.940000000000055
2021-11-12 00:00:00+00:00,ny,long,loss,-100.0,4,True,False,True,False,True,1.3170430358262648,0.41889346563809887,4,11,2.538489094848499,7.472000000000207
2021-11-12 00:00:00+00:00,ny,short,loss,-100.0,16,True,False,True,False,True,1.3170430358262648,0.41889346563809887,4,11,2.538489094848499,7.472000000000207
2021-11-15 00:00:00+00:00,asian,long,loss,-100.0,1,True,False,False,True,True,0.8103843058838067,0.677170027027568,0,11,1.7336596696742999,3.160000000000082
2021-11-15 00:00:00+00:00,asian,short,loss,-100.0,1,True,False,False,True,True,0.8103843058838067,0.677170027027568,0,11,1.7336596696742999,3.160000000000082
2021-11-15 00:00:00+00:00,london,long,loss,-100.0,1,True,False,False,True,True,0.8442117738900934,0.46055958177256123,0,11,1.8308860582707644,6.485000000000127
2021-11-15 00:00:00+00:00,london,short,loss,-100.0,1,True,False,False,True,True,0.8442117738900934,0.46055958177256123,0,11,1.8308860582707644,6.485000000000127
2021-11-15 00:00:00+00:00,ny,long,loss,-100.0,6,True,False,False,False,True,1.1003912007371621,0.4567423876268788,0,11,2.318978420228179,6.552999999999884
2021-11-15 00:00:00+00:00,ny,short,loss,-100.0,1,True,False,False,False,True,1.1003912007371621,0.4567423876268788,0,11,2.318978420228179,6.552999999999884
2021-11-16 00:00:00+00:00,asian,long,loss,-100.0,1,True,False,True,False,True,0.819216328659902,0.19024634008783547,1,11,1.5413855601039663,4.332000000000107
2021-11-16 00:00:00+00:00,asian,short,loss,-100.0,1,True,False,True,False,True,0.819216328659902,0.19024634008783547,1,11,1.5413855601039663,4.332000000000107
2021-11-16 00:00:00+00:00,london,long,loss,-100.0,1,True,False,False,False,True,1.114555618485759,0.3529995574093656,1,11,2.1137405609879676,11.031999999999925
2021-11-16 00:00:00+00:00,london,short,loss,-100.0,1,True,False,False,False,True,1.114555618485759,0.3529995574093656,1,11,2.1137405609879676,11.031999999999925
2021-11-16 00:00:00+00:00,ny,long,loss,-100.0,5,True,False,False,False,True,1.4510847558211337,0.8589916894649439,1,11,3.018889440186127,12.718500000000176
2021-11-16 00:00:00+00:00,ny,short,loss,-100.0,19,True,False,False,False,True,1.4510847558211337,0.8589916894649439,1,11,3.018889440186127,12.718500000000176
2021-11-17 00:00:00+00:00,asian,long,loss,-100.0,1,False,True,False,False,True,0.6742053449810913,1.26705190338298,2,11,1.4724885289611729,4.073999999999842
2021-11-17 00:00:00+00:00,asian,short,loss,-100.0,1,False,True,False,False,True,0.6742053449810913,1.26705190338298,2,11,1.4724885289611729,4.073999999999842
2021-11-17 00:00:00+00:00,london,long,loss,-100.0,1,False,True,True,False,True,0.7912890772088936,1.128050422884235,2,11,1.7024098026184808,5.557000000000016
2021-11-17 00:00:00+00:00,london,short,loss,-100.0,1,False,True,True,False,True,0.7912890772088936,1.128050422884235,2,11,1.7024098026184808,5.557000000000016
2021-11-17 00:00:00+00:00,ny,long,loss,-100.0,11,False,False,True,False,True,1.1503812719774738,0.7693348249081602,2,11,2.2844230472373748,7.720000000000255
2021-11-17 00:00:00+00:00,ny,short,loss,-100.0,1,False,False,True,False,True,1.1503812719774738,0.7693348249081602,2,11,2.2844230472373748,7.720000000000255
2021-11-18 00:00:00+00:00,asian,long,loss,-100.0,1,True,False,True,False,True,0.8127040803364747,0.6537097168544604,3,11,1.454577541658423,3.1850000000004
2021-11-18 00:00:00+00:00,asian,short,loss,-100.0,1,True,False,True,False,True,0.8127040803364747,0.6537097168544604,3,11,1.454577541658423,3.1850000000004
2021-11-18 00:00:00+00:00,london,short,loss,-100.0,1,True,False,False,True,True,1.0912323270069353,0.46033528163293747,3,11,2.012940077682958,10.960000000000036
2021-11-18 00:00:00+00:00,ny,long,loss,-100.0,1,False,False,False,True,True,1.2272976884769369,0.9183633424490559,3,11,2.491165940121549,6.002999999999929
2021-11-18 00:00:00+00:00,ny,short,loss,-100.0,2,False,False,False,True,True,1.2272976884769369,0.9183633424490559,3,11,2.491165940121549,6.002999999999929
2021-11-19 00:00:00+00:00,asian,long,loss,-100.0,1,False,False,True,False,True,0.6167760694268876,0.7551645850888627,4,11,1.202614264476522,3.2650000000001
2021-11-19 00:00:00+00:00,asian,short,loss,-100.0,1,False,False,True,False,True,0.6167760694268876,0.7551645850888627,4,11,1.202614264476522,3.2650000000001
2021-11-19 00:00:00+00:00,london,short,loss,-100.0,1,False,True,False,False,True,1.3326915440805276,1.058366261479982,4,11,2.61917635462433,13.308999999999969
2021-11-19 00:00:00+00:00,ny,short,loss,-100.0,1,False,True,True,False,True,1.8242542107452078,0.9023613616476002,4,11,3.7627765834799902,19.618000000000166
2021-11-22 00:00:00+00:00,asian,short,loss,-100.0,7,False,True,True,False,True,0.6517724664000325,1.286038292330841,0,11,1.5667171416567371,3.9950000000001182
2021-11-22 00:00:00+00:00,london,short,loss,-100.0,1,False,True,False,False,True,0.893450930957175,1.4530868810065054,0,11,2.228961567647995,9.743000000000393
2021-11-22 00:00:00+00:00,ny,short,loss,-100.0,13,False,True,False,True,True,1.5736875436261815,2.8835822011743533,0,11,4.217891911643942,15.343000000000075
2021-11-23 00:00:00+00:00,asian,long,loss,-100.0,4,False,True,True,False,False,0.5811557792962814,3.4554452708120222,1,11,1.5596689793093175,3.191000000000031
2021-11-23 00:00:00+00:00,asian,short,loss,-100.0,1,False,True,True,False,False,0.5811557792962814,3.4554452708120222,1,11,1.5596689793093175,3.191000000000031
2021-11-23 00:00:00+00:00,london,long,loss,-100.0,1,False,True,False,True,False,1.0414639126959617,3.433130243431288,1,11,2.9105281886560355,15.678000000000111
2021-11-23 00:00:00+00:00,london,short,loss,-100.0,48,False,True,False,True,False,1.0414639126959617,3.433130243431288,1,11,2.9105281886560355,15.678000000000111
2021-11-23 00:00:00+00:00,ny,long,loss,-100.0,34,False,True,False,True,False,1.051262883322309,4.512900980291453,1,11,2.9520622924106705,9.138000000000147
2021-11-23 00:00:00+00:00,ny,short,loss,-100.0,1,False,True,False,True,False,1.051262883322309,4.512900980291453,1,11,2.9520622924106705,9.138000000000147
2021-11-24 00:00:00+00:00,asian,long,loss,-100.0,1,False,True,True,False,False,0.5998328345548849,4.021240714156313,2,11,1.476419742346586,3.156500000000051
2021-11-24 00:00:00+00:00,asian,short,loss,-100.0,1,False,True,True,False,False,0.5998328345548849,4.021240714156313,2,11,1.476419742346586,3.156500000000051
2021-11-24 00:00:00+00:00,london,long,loss,-100.0,55,False,True,True,False,False,0.8413320834068668,3.9954407887769925,2,11,2.026579814873695,6.270000000000437
2021-11-24 00:00:00+00:00,london,short,loss,-100.0,1,False,True,True,False,False,0.8413320834068668,3.9954407887769925,2,11,2.026579814873695,6.270000000000437
2021-11-24 00:00:00+00:00,ny,long,loss,-100.0,43,False,True,False,True,False,1.20462037281693,4.55027978898926,2,11,2.709006163491162,11.825000000000045
2021-11-24 00:00:00+00:00,ny,short,loss,-100.0,1,False,True,False,True,False,1.20462037281693,4.55027978898926,2,11,2.709006163491162,11.825000000000045
2021-11-25 00:00:00+00:00,asian,long,loss,-100.0,1,False,True,True,False,False,0.5293175267220124,3.1800426468261977,3,11,1.0746489224958928,1.7799999999999727
2021-11-25 00:00:00+00:00,asian,short,loss,-100.0,1,False,True,True,False,False,0.5293175267220124,3.1800426468261977,3,11,1.0746489224958928,1.7799999999999727
2021-11-25 00:00:00+00:00,london,long,loss,-100.0,1,False,True,True,False,False,0.637486327374926,3.1087015372742846,3,11,1.2167437109428598,4.770000000000437
2021-11-25 00:00:00+00:00,london,short,loss,-100.0,1,False,True,True,False,False,0.637486327374926,3.1087015372742846,3,11,1.2167437109428598,4.770000000000437
2021-11-25 00:00:00+00:00,ny,long,loss,-100.0,5,False,True,False,True,False,0.7782152707226423,3.268695180358155,3,11,1.1896276465929836,3.0519999999999072
2021-11-25 00:00:00+00:00,ny,short,loss,-100.0,1,False,True,False,True,False,0.7782152707226423,3.268695180358155,3,11,1.1896276465929836,3.0519999999999072
2021-11-26 00:00:00+00:00,asian,long,loss,-100.0,10,False,True,False,False,False,1.1489594638169482,0.8542533212770318,4,11,1.5804703446951087,5.163999999999987
2021-11-26 00:00:00+00:00,asian,short,loss,-100.0,1,False,True,False,False,False,1.1489594638169482,0.8542533212770318,4,11,1.5804703446951087,5.163999999999987
2021-11-26 00:00:00+00:00,london,long,loss,-100.0,4,False,False,True,False,False,2.086597170977348,0.24290893403793654,4,11,3.330986384095045,12.768499999999904
2021-11-26 00:00:00+00:00,london,short,loss,-100.0,1,False,False,True,False,False,2.086597170977348,0.24290893403793654,4,11,3.330986384095045,12.768499999999904
2021-11-26 00:00:00+00:00,ny,long,loss,-100.0,3,False,False,False,True,False,1.7636389044218803,0.9943067248509803,4,11,4.249723785609992,22.179999999999836
2021-11-26 00:00:00+00:00,ny,short,loss,-100.0,1,False,False,False,True,False,1.7636389044218803,0.9943067248509803,4,11,4.249723785609992,22.179999999999836
2021-11-29 00:00:00+00:00,asian,long,loss,-100.0,7,False,True,True,False,False,0.7456100219336199,1.1767387287833508,0,11,2.3603383551812778,5.434999999999945
2021-11-29 00:00:00+00:00,asian,short,loss,-100.0,61,False,True,True,False,False,0.7456100219336199,1.1767387287833508,0,11,2.3603383551812778,5.434999999999945
2021-11-29 00:00:00+00:00,london,long,loss,-100.0,1,False,True,True,False,False,0.689650758108084,1.157797996968493,0,11,2.278459711805323,6.4900000000002365
2021-11-29 00:00:00+00:00,london,short,loss,-100.0,3,False,True,True,False,False,0.689650758108084,1.157797996968493,0,11,2.278459711805323,6.4900000000002365
2021-11-29 00:00:00+00:00,ny,long,loss,-100.0,43,False,True,False,True,False,0.7554693393087171,1.598448835927457,0,11,2.3667291969335036,7.34699999999998
2021-11-29 00:00:00+00:00,ny,short,loss,-100.0,1,False,True,False,True,False,0.7554693393087171,1.598448835927457,0,11,2.3667291969335036,7.34699999999998
2021-11-30 00:00:00+00:00,asian,long,loss,-100.0,6,False,True,True,False,False,0.7766541737280455,1.4862885825759309,1,11,1.6340169630546963,7.979999999999791
2021-11-30 00:00:00+00:00,asian,short,loss,-100.0,1,False,True,True,False,False,0.7766541737280455,1.4862885825759309,1,11,1.6340169630546963,7.979999999999791
2021-11-30 00:00:00+00:00,london,long,loss,-100.0,1,False,True,True,False,False,1.1079836646443992,1.3265693365479052,1,11,2.273285603677885,6.999999999999773
2021-11-30 00:00:00+00:00,london,short,loss,-100.0,2,False,True,True,False,False,1.1079836646443992,1.3265693365479052,1,11,2.273285603677885,6.999999999999773
2021-11-30 00:00:00+00:00,ny,short,loss,-100.0,1,False,True,False,False,False,1.9856192262794603,1.734708429068642,1,11,4.62323537422438,38.85850000000005
2021-12-01 00:00:00+00:00,asian,short,loss,-100.0,6,False,True,True,False,False,0.9764054288215043,2.112282961273635,2,12,2.7012863510405216,17.32100000000014
2021-12-01 00:00:00+00:00,london,long,loss,-100.0,1,False,True,True,False,False,0.9203618128294143,1.7196897331245302,2,12,2.7078659265180995,10.248999999999796
2021-12-01 00:00:00+00:00,london,short,loss,-100.0,4,False,True,True,False,False,0.9203618128294143,1.7196897331245302,2,12,2.7078659265180995,10.248999999999796
2021-12-01 00:00:00+00:00,ny,short,loss,-100.0,1,False,True,True,False,False,1.0543001958445022,1.651633997906051,2,12,3.10842902444248,10.840999999999894
2021-12-02 00:00:00+00:00,asian,long,loss,-100.0,1,False,True,False,False,False,0.6506470055008745,1.6523187340062817,3,12,1.6637048886204242,5.978499999999713
2021-12-02 00:00:00+00:00,asian,short,loss,-100.0,1,False,True,False,False,False,0.6506470055008745,1.6523187340062817,3,12,1.6637048886204242,5.978499999999713
2021-12-02 00:00:00+00:00,london,long,loss,-100.0,9,False,True,False,True,False,0.8792256015120701,1.889577049060298,3,12,2.1127571661060625,9.026499999999942
2021-12-02 00:00:00+00:00,london,short,loss,-100.0,1,False,True,False,True,False,0.8792256015120701,1.889577049060298,3,12,2.1127571661060625,9.026499999999942
2021-12-02 00:00:00+00:00,ny,long,loss,-100.0,7,False,True,False,False,False,1.3274116352486407,2.344437371808496,3,12,3.1702850913839438,10.521499999999833
2021-12-03 00:00:00+00:00,asian,long,loss,-100.0,1,False,True,True,False,False,0.6799146518094387,1.9849402770064577,4,12,1.4863786602411067,4.874999999999773
2021-12-03 00:00:00+00:00,asian,short,loss,-100.0,14,False,True,True,False,False,0.6799146518094387,1.9849402770064577,4,12,1.4863786602411067,4.874999999999773
2021-12-03 00:00:00+00:00,london,long,loss,-100.0,2,False,True,True,False,False,0.835882615482397,2.138614230380388,4,12,1.8003839774714445,7.121499999999969
2021-12-03 00:00:00+00:00,ny,long,loss,-100.0,15,False,True,True,False,False,1.505452886227617,2.144468569911942,4,12,3.2576275473484446,15.77749999999969
2021-12-06 00:00:00+00:00,asian,long,loss,-100.0,21,True,False,True,False,False,0.7099269623378076,0.5993226510554294,0,12,1.5755481335168107,6.3315000000000055
2021-12-06 00:00:00+00:00,asian,short,loss,-100.0,2,True,False,True,False,False,0.7099269623378076,0.5993226510554294,0,12,1.5755481335168107,6.3315000000000055
2021-12-06 00:00:00+00:00,london,long,loss,-100.0,1,True,False,False,True,False,0.8560689073193395,0.655969400059445,0,12,1.9438890984669428,5.129999999999654
2021-12-06 00:00:00+00:00,london,short,loss,-100.0,1,True,False,False,True,False,0.8560689073193395,0.655969400059445,0,12,1.9438890984669428,5.129999999999654
2021-12-06 00:00:00+00:00,ny,long,loss,-100.0,4,False,False,False,True,False,1.0383182352063958,0.7845938992025215,0,12,2.246332895231118,7.662499999999909
2021-12-06 00:00:00+00:00,ny,short,loss,-100.0,1,False,False,False,True,False,1.0383182352063958,0.7845938992025215,0,12,2.246332895231118,7.662499999999909
2021-12-07 00:00:00+00:00,asian,long,loss,-100.0,13,False,True,False,True,False,0.7031036242563639,0.5644043055270391,1,12,1.21987193146356,4.523999999999887
2021-12-07 00:00:00+00:00,asian,short,loss,-100.0,1,False,True,False,True,False,0.7031036242563639,0.5644043055270391,1,12,1.21987193146356,4.523999999999887
2021-12-07 00:00:00+00:00,london,long,loss,-100.0,1,True,False,False,False,False,0.971096432972292,0.282068973254347,1,12,1.636322219950018,6.3149999999996
2021-12-07 00:00:00+00:00,london,short,loss,-100.0,1,True,False,False,False,False,0.971096432972292,0.282068973254347,1,12,1.636322219950018,6.3149999999996
2021-12-07 00:00:00+00:00,ny,long,loss,-100.0,21,True,False,False,False,False,1.3313621118940422,0.290141825610278,1,12,2.247998191567333,8.958499999999958
2021-12-07 00:00:00+00:00,ny,short,loss,-100.0,9,True,False,False,False,False,1.3313621118940422,0.290141825610278,1,12,2.247998191567333,8.958499999999958
2021-12-08 00:00:00+00:00,asian,long,loss,-100.0,3,True,False,True,False,False,0.6795310333628354,0.1474557933236373,2,12,1.1215911606869688,3.326999999999771
2021-12-08 00:00:00+00:00,asian,short,loss,-100.0,1,True,False,True,False,False,0.6795310333628354,0.1474557933236373,2,12,1.1215911606869688,3.326999999999771
2021-12-08 00:00:00+00:00,london,short,loss,-100.0,1,True,False,True,False,False,0.9473878747822505,0.09869183732188126,2,12,1.5764247582751854,7.310000000000173
2021-12-08 00:00:00+00:00,ny,long,loss,-100.0,6,False,False,False,True,False,1.1495758960821216,0.5946702666830106,2,12,1.9804691608838874,4.9129999999997835
2021-12-08 00:00:00+00:00,ny,short,loss,-100.0,10,False,False,False,True,False,1.1495758960821216,0.5946702666830106,2,12,1.9804691608838874,4.9129999999997835
2021-12-09 00:00:00+00:00,asian,long,loss,-100.0,1,True,False,False,True,False,0.6431538786000305,0.48182029842769103,3,12,1.0405307659228595,4.264999999999873
2021-12-09 00:00:00+00:00,asian,short,loss,-100.0,1,True,False,False,True,False,0.6431538786000305,0.48182029842769103,3,12,1.0405307659228595,4.264999999999873
2021-12-09 00:00:00+00:00,london,long,loss,-100.0,1,True,False,True,False,False,1.0018057681576702,0.38888983749931727,3,12,1.6334045221873883,6.358500000000049
2021-12-09 00:00:00+00:00,london,short,loss,-100.0,11,True,False,True,False,False,1.0018057681576702,0.38888983749931727,3,12,1.6334045221873883,6.358500000000049
2021-12-09 00:00:00+00:00,ny,long,loss,-100.0,1,False,True,False,True,False,1.408842430679983,0.759212293715677,3,12,2.377600540876413,6.054999999999836
2021-12-09 00:00:00+00:00,ny,short,loss,-100.0,1,False,True,False,True,False,1.408842430679983,0.759212293715677,3,12,2.377600540876413,6.054999999999836
2021-12-10 00:00:00+00:00,asian,long,loss,-100.0,1,False,True,True,False,False,0.6333897628379683,0.8219259724053072,4,12,1.0922076461335648,2.6000000000001364
2021-12-10 00:00:00+00:00,asian,short,loss,-100.0,30,False,True,True,False,False,0.6333897628379683,0.8219259724053072,4,12,1.0922076461335648,2.6000000000001364
2021-12-10 00:00:00+00:00,london,long,loss,-100.0,1,False,True,False,True,False,0.8040227580325747,1.1352430111505334,4,12,1.4122579905820556,3.2735000000000127
2021-12-10 00:00:00+00:00,london,short,loss,-100.0,1,False,True,False,True,False,0.8040227580325747,1.1352430111505334,4,12,1.4122579905820556,3.2735000000000127
2021-12-10 00:00:00+00:00,ny,long,loss,-100.0,15,False,False,True,False,False,1.2878230501177483,0.5604559466708917,4,12,2.264400827628836,7.418500000000449
2021-12-10 00:00:00+00:00,ny,short,loss,-100.0,1,False,False,True,False,False,1.2878230501177483,0.5604559466708917,4,12,2.264400827628836,7.418500000000449
2021-12-13 00:00:00+00:00,asian,long,loss,-100.0,2,True,False,True,False,False,0.6853138230236392,0.396674318347239,0,12,1.122848155230641,2.5149999999998727
2021-12-13 00:00:00+00:00,asian,short,loss,-100.0,2,True,False,True,False,False,0.6853138230236392,0.396674318347239,0,12,1.122848155230641,2.5149999999998727
2021-12-13 00:00:00+00:00,london,long,loss,-100.0,4,True,False,False,False,False,0.8597682609354598,0.43013041128421886,0,12,1.3836594539577103,4.506500000000187
2021-12-13 00:00:00+00:00,london,short,loss,-100.0,1,True,False,False,False,False,0.8597682609354598,0.43013041128421886,0,12,1.3836594539577103,4.506500000000187
2021-12-13 00:00:00+00:00,ny,long,loss,-100.0,1,True,False,False,False,False,1.1834039882717686,0.26097905619987727,0,12,1.8052501566213208,4.78449999999998
2021-12-13 00:00:00+00:00,ny,short,win,100.0,136,True,False,False,False,False,1.1834039882717686,0.26097905619987727,0,12,1.8052501566213208,4.78449999999998
2021-12-14 00:00:00+00:00,asian,long,loss,-100.0,7,True,False,True,False,False,0.7037675028715786,0.31843861489560865,1,12,0.9858426841292617,2.136500000000069
2021-12-14 00:00:00+00:00,asian,short,loss,-100.0,1,True,False,True,False,False,0.7037675028715786,0.31843861489560865,1,12,0.9858426841292617,2.136500000000069
2021-12-14 00:00:00+00:00,london,long,loss,-100.0,1,True,False,False,True,False,1.0154808494857186,0.38569399424554274,1,12,1.4311031541974772,3.7119999999997617
2021-12-14 00:00:00+00:00,london,short,loss,-100.0,1,True,False,False,True,False,1.0154808494857186,0.38569399424554274,1,12,1.4311031541974772,3.7119999999997617
2021-12-14 00:00:00+00:00,ny,long,loss,-100.0,1,False,True,False,True,False,1.46799557857197,0.9774290100050851,1,12,2.237684103240119,5.309999999999945
2021-12-14 00:00:00+00:00,ny,short,loss,-100.0,42,False,True,False,True,False,1.46799557857197,0.9774290100050851,1,12,2.237684103240119,5.309999999999945
2021-12-15 00:00:00+00:00,asian,long,loss,-100.0,1,False,True,False,False,False,0.7345760376157773,1.2183454061485526,2,12,1.1260568201504773,4.178500000000213
2021-12-15 00:00:00+00:00,asian,short,loss,-100.0,1,False,True,False,False,False,0.7345760376157773,1.2183454061485526,2,12,1.1260568201504773,4.178500000000213
2021-12-15 00:00:00+00:00,london,long,loss,-100.0,1,False,True,False,True,False,0.8560227437751422,1.342502637376924,2,12,1.3341071226398815,4.005000000000109
2021-12-15 00:00:00+00:00,london,short,loss,-100.0,1,False,True,False,True,False,0.8560227437751422,1.342502637376924,2,12,1.3341071226398815,4.005000000000109
2021-12-15 00:00:00+00:00,ny,long,loss,-100.0,1,False,True,False,False,False,1.296951003132399,1.436229827346115,2,12,1.9764030842343734,5.931500000000142
2021-12-15 00:00:00+00:00,ny,short,loss,-100.0,3,False,True,False,False,False,1.296951003132399,1.436229827346115,2,12,1.9764030842343734,5.931500000000142
2021-12-16 00:00:00+00:00,asian,long,loss,-100.0,25,False,False,True,False,False,0.730197024959672,0.5645142957056901,3,12,1.5034171528944622,2.6849999999999454
2021-12-16 00:00:00+00:00,london,long,loss,-100.0,1,False,False,True,False,False,0.6555247273077374,0.3910378177865158,3,12,1.3822296739120035,2.746500000000424
2021-12-16 00:00:00+00:00,london,short,loss,-100.0,4,False,False,True,False,False,0.6555247273077374,0.3910378177865158,3,12,1.3822296739120035,2.746500000000424
2021-12-16 00:00:00+00:00,ny,long,loss,-100.0,7,True,False,False,False,False,0.9813074894697602,0.04562116132002655,3,12,2.203488864415198,5.775000000000318
2021-12-16 00:00:00+00:00,ny,short,loss,-100.0,1,True,False,False,False,False,0.9813074894697602,0.04562116132002655,3,12,2.203488864415198,5.775000000000318
2021-12-17 00:00:00+00:00,asian,long,loss,-100.0,30,True,False,True,False,True,0.8778563159184838,0.0696832227866612,4,12,1.53065640873776,3.9214999999999236
2021-12-17 00:00:00+00:00,asian,short,loss,-100.0,1,True,False,True,False,True,0.8778563159184838,0.0696832227866612,4,12,1.53065640873776,3.9214999999999236
2021-12-17 00:00:00+00:00,london,long,loss,-100.0,1,True,False,True,False,True,0.8524531946650405,0.027028371499176997,4,12,1.4987838829335547,3.609000000000151
2021-12-17 00:00:00+00:00,london,short,loss,-100.0,1,True,False,True,False,True,0.8524531946650405,0.027028371499176997,4,12,1.4987838829335547,3.609000000000151
2021-12-17 00:00:00+00:00,ny,long,loss,-100.0,14,True,False,False,False,True,1.2198568179386045,0.5368686072475171,4,12,2.127541112439702,7.460000000000036
2021-12-17 00:00:00+00:00,ny,short,loss,-100.0,1,True,False,False,False,True,1.2198568179386045,0.5368686072475171,4,12,2.127541112439702,7.460000000000036
2021-12-20 00:00:00+00:00,asian,long,loss,-100.0,9,True,False,True,False,True,0.6480906414059805,0.6905856200466618,0,12,1.158464222949127,2.574999999999818
2021-12-20 00:00:00+00:00,asian,short,loss,-100.0,1,True,False,True,False,True,0.6480906414059805,0.6905856200466618,0,12,1.158464222949127,2.574999999999818
2021-12-20 00:00:00+00:00,london,long,loss,-100.0,72,True,False,False,False,True,0.8154041959551788,0.8916829089938516,0,12,1.4237435361477928,5.548999999999978
2021-12-20 00:00:00+00:00,london,short,loss,-100.0,1,True,False,False,False,True,0.8154041959551788,0.8916829089938516,0,12,1.4237435361477928,5.548999999999978
2021-12-20 00:00:00+00:00,ny,long,loss,-100.0,1,False,False,False,True,True,1.181460093499088,1.1453498905938506,0,12,2.083512662460281,5.8904999999999745
2021-12-20 00:00:00+00:00,ny,short,loss,-100.0,36,False,False,False,True,True,1.181460093499088,1.1453498905938506,0,12,2.083512662460281,5.8904999999999745
2021-12-21 00:00:00+00:00,asian,long,loss,-100.0,1,False,True,True,False,True,0.7132476359833947,1.2471459507028895,1,12,1.1556001098929232,3.4764999999999873
2021-12-21 00:00:00+00:00,asian,short,loss,-100.0,1,False,True,True,False,True,0.7132476359833947,1.2471459507028895,1,12,1.1556001098929232,3.4764999999999873
2021-12-21 00:00:00+00:00,london,long,loss,-100.0,3,False,True,False,False,True,0.889083385927335,1.1746795631407723,1,12,1.472270692396588,5.886500000000069
2021-12-21 00:00:00+00:00,london,short,loss,-100.0,1,False,True,False,False,True,0.889083385927335,1.1746795631407723,1,12,1.472270692396588,5.886500000000069
2021-12-21 00:00:00+00:00,ny,long,loss,-100.0,3,False,True,False,False,True,1.2185281548546785,1.5836755718672844,1,12,1.986266649175182,8.860500000000002
2021-12-22 00:00:00+00:00,asian,long,loss,-100.0,1,False,True,True,False,False,0.6150395915849288,1.401145731451735,2,12,0.8996135342299139,3.3115000000000236
2021-12-22 00:00:00+00:00,asian,short,loss,-100.0,1,False,True,True,False,False,0.6150395915849288,1.401145731451735,2,12,0.8996135342299139,3.3115000000000236
2021-12-22 00:00:00+00:00,london,long,loss,-100.0,5,False,True,False,True,False,0.9089459746999912,1.5311771370179972,2,12,1.2725041844818472,5.609999999999673
2021-12-22 00:00:00+00:00,ny,long,loss,-100.0,78,False,False,True,False,False,1.2899998128721375,1.0325048439994027,2,12,1.753383761650232,9.456500000000233
2021-12-22 00:00:00+00:00,ny,short,loss,-100.0,1,False,False,True,False,False,1.2899998128721375,1.0325048439994027,2,12,1.753383761650232,9.456500000000233
2021-12-23 00:00:00+00:00,asian,long,loss,-100.0,1,True,False,True,False,True,0.8425301434858615,0.15855755270874666,3,12,1.1198691904739002,3.1814999999999145
2021-12-23 00:00:00+00:00,asian,short,loss,-100.0,1,True,False,True,False,True,0.8425301434858615,0.15855755270874666,3,12,1.1198691904739002,3.1814999999999145
2021-12-23 00:00:00+00:00,london,long,loss,-100.0,1,True,False,False,False,True,0.8447267122368975,0.1395351541379072,3,12,1.148153366518283,3.400500000000193
2021-12-23 00:00:00+00:00,london,short,loss,-100.0,3,True,False,False,False,True,0.8447267122368975,0.1395351541379072,3,12,1.148153366518283,3.400500000000193
2021-12-23 00:00:00+00:00,ny,long,loss,-100.0,6,True,False,False,False,True,1.2098553795409674,0.22377626249623028,3,12,1.679445194492127,6.054999999999836
2021-12-23 00:00:00+00:00,ny,short,loss,-100.0,25,True,False,False,False,True,1.2098553795409674,0.22377626249623028,3,12,1.679445194492127,6.054999999999836
2021-12-27 00:00:00+00:00,asian,long,loss,-100.0,1,True,False,True,False,True,0.828409363156728,0.04997148036505935,0,12,1.1251198537075222,2.459500000000162
2021-12-27 00:00:00+00:00,asian,short,loss,-100.0,3,True,False,True,False,True,0.828409363156728,0.04997148036505935,0,12,1.1251198537075222,2.459500000000162
2021-12-27 00:00:00+00:00,london,long,loss,-100.0,1,True,False,False,False,True,0.8403166929252468,0.1690825729408657,0,12,1.1264745717013507,4.303000000000111
2021-12-27 00:00:00+00:00,london,short,loss,-100.0,1,True,False,False,False,True,0.8403166929252468,0.1690825729408657,0,12,1.1264745717013507,4.303000000000111
2021-12-27 00:00:00+00:00,ny,long,loss,-100.0,31,True,False,False,False,True,1.266503927742743,0.03977254078409295,0,12,1.6829105966735811,5.837999999999965
2021-12-27 00:00:00+00:00,ny,short,loss,-100.0,1,True,False,False,False,True,1.266503927742743,0.03977254078409295,0,12,1.6829105966735811,5.837999999999965
2021-12-28 00:00:00+00:00,asian,long,loss,-100.0,31,True,False,False,True,True,0.7272775074999152,0.19416966157739016,1,12,0.8931106310624787,4.569999999999936
2021-12-28 00:00:00+00:00,asian,short,loss,-100.0,1,True,False,False,True,True,0.7272775074999152,0.19416966157739016,1,12,0.8931106310624787,4.569999999999936
