entry,sl,initial_sl,tp,size,direction,session,pnl,year,equity,static_dd,dist_to_floor
1789.4850000000001,1803.793195858019,1775.1768041419812,1961.1833502962277,6.989001338275326,LONG,ny,100.0,2022,27500.0,-175.0,18500.0
1808.609,1834.217817146532,1795.8045914267339,1962.2619028791928,7.809810146857301,LONG,ny,200.0,2023,27700.0,-177.0,18700.0
1789.4850000000001,1829.931391716038,1769.2618041419812,2032.1633502962272,4.944816867822,LONG,asian,200.0,2023,27900.0,-179.0,18900.0
1867.285,1917.7035115694619,1842.0757442152692,2169.7960694167705,3.966796991308624,LONG,ny,200.0,2023,28100.0,-181.0,19100.0
1858.7814999999998,1909.656289725682,1833.3441051371587,2164.030238354093,3.9312201795506945,LONG,asian,200.0,2023,28300.0,-183.0,19300.0
1929.69,1924.2021910780593,1924.2021910780593,1995.5437070632893,18.222208794513733,LONG,asian,-100.0,2023,28200.0,-182.0,19200.0
1930.0685,1923.6718195421777,1923.6718195421777,2006.828665493869,15.633108556753273,LONG,asian,-100.0,2023,28100.0,-181.0,19100.0
1938.8664999999999,1922.9990765059456,1922.9990765059456,2129.2755819286513,6.302220397500031,LONG,asian,-100.0,2023,28000.0,-180.0,19000.0
1938.8664999999999,1918.5340765059454,1918.5340765059454,2182.855581928653,4.918252859982083,LONG,ny,-100.0,2023,27900.0,-179.0,18900.0
1659.775,1885.7266100650195,1614.5846779869962,2202.0588641560466,2.2128631871935807,LONG,london,499.99999999999994,2023,28400.0,-184.0,19400.0
1844.955,1840.426628621583,1840.426628621583,1899.2954565410037,22.08299444621918,LONG,asian,-100.0,2023,28300.0,-183.0,19300.0
1848.6384999999998,1838.081216884318,1838.081216884318,1975.32589738818,9.472133967067814,LONG,ny,-100.0,2023,28200.0,-182.0,19200.0
1828.5435,1811.16423249614,1811.16423249614,2037.094710046321,5.753982437855283,LONG,asian,-100.0,2023,28100.0,-181.0,19100.0
1831.85,1855.8296225451788,1827.0540754909641,1889.4010941084293,20.851037127793507,LONG,asian,500.00000000000006,2023,28600.0,-186.0,19600.0
1867.7285000000002,1897.8762215583142,1852.6546392208431,2048.6148293498845,6.634000503591772,LONG,ny,200.0,2023,28800.0,-188.0,19800.0
1828.5435,1977.4381050231607,1803.7277324961399,2126.332710046321,4.02969603839353,LONG,london,600.0,2023,29400.0,-194.0,20400.0
1976.2105,1953.0921034243993,1953.0921034243993,2253.6312589072077,4.325559502925948,LONG,ny,-99.99999999999999,2023,29300.0,-193.0,20300.0
1856.1885,1947.2960477942768,1825.8193174019077,2220.6186911771074,3.2928117072957312,LONG,asian,300.0,2023,29600.0,-196.0,20600.0
1982.44,1971.9010253229026,1971.9010253229026,2108.90769612517,9.488589076631197,LONG,asian,-99.99999999999999,2023,29500.0,-195.0,20500.0
2000.775,1975.716924056758,1975.716924056758,2301.4719113189053,3.9907293850695247,LONG,ny,-100.0,2023,29400.0,-194.0,20400.0
1984.1699999999998,1971.26779438155,1971.26779438155,2138.996467421399,7.750612798869209,LONG,asian,-100.0,2023,29300.0,-193.0,20300.0
1984.1699999999998,1972.25829438155,1972.25829438155,2127.1104674213975,8.395103371687773,LONG,london,-99.99999999999999,2023,29200.0,-192.0,20200.0
1971.2885,1961.4986772741677,1961.4986772741677,2088.7663727099894,10.214689560836447,LONG,asian,-100.0,2023,29100.0,-191.0,20100.0
1995.9499999999998,1988.6261144501977,1988.6261144501977,2083.8366265976247,13.653954491779642,LONG,asian,-100.0,2023,29000.0,-190.0,20000.0
1971.2885,1983.2883227258324,1959.2886772741679,2115.286372709987,8.333456442212942,LONG,london,99.99999999999999,2023,29100.0,-191.0,20100.0
2001.9565,2008.2815058246338,1995.6314941753662,2077.8565698956054,15.810262120318333,LONG,asian,100.0,2023,29200.0,-192.0,20200.0
1992.84,2006.2723266950572,1986.1238366524713,2073.433960170344,14.889453222842898,LONG,ny,200.0,2023,29400.0,-194.0,20400.0
2022.3400000000001,2012.6015272605323,2012.6015272605323,2139.2016728736144,10.268550590558451,LONG,asian,-99.99999999999999,2023,29300.0,-193.0,20300.0
2022.3400000000001,2005.8165272605322,2005.8165272605322,2220.6216728736154,6.051996549196356,LONG,london,-100.0,2023,29200.0,-192.0,20200.0
2020.6915,2039.488376150511,2014.4258746164962,2095.879004602044,15.960098773744592,LONG,asian,300.0,2023,29500.0,-195.0,20500.0
2014.6415000000002,2032.4496651510312,2005.7374174244846,2121.4904909061866,11.230803303080348,LONG,london,200.0,2023,29700.0,-197.0,20700.0
2014.6415000000002,2025.6955825755156,2003.5874174244848,2147.290490906185,9.04643142629478,LONG,ny,100.0,2023,29800.0,-198.0,20800.0
2007.8065,1990.90563236082,1990.90563236082,2210.6169116701594,5.916855994314618,LONG,london,-100.0,2023,29700.0,-197.0,20700.0
2007.8065,1989.0001323608196,1989.0001323608196,2233.482911670163,5.317347928031824,LONG,asian,-100.0,2023,29600.0,-196.0,20600.0
1999.11,1989.4001083343874,1989.4001083343874,2115.62869998735,10.298776077404534,LONG,asian,-100.0,2023,29500.0,-195.0,20500.0
2003.12,1983.952564881931,1983.952564881931,2233.129221416826,5.217182131256128,LONG,ny,-100.0,2023,29400.0,-194.0,20400.0
1993.9464999999998,1980.3602735712423,1980.3602735712423,2156.9812171450903,7.360395509700415,LONG,london,-100.0,2023,29300.0,-193.0,20300.0
2035.27,2017.7995027279283,2017.7995027279283,2244.9159672648607,5.723935526429442,LONG,ny,-100.0,2023,29200.0,-192.0,20200.0
2010.435,1979.592399083652,1979.592399083652,2380.546210996175,3.2422687136931976,LONG,asian,-100.0,2023,29100.0,-191.0,20100.0
2010.435,1976.6753990836519,1976.6753990836519,2415.5502109961767,2.9621203238683744,LONG,london,-100.0,2023,29000.0,-190.0,20000.0
1980.77,1971.3652097639056,1971.3652097639056,2093.627482833133,10.632879361435672,LONG,asian,-100.0,2023,28900.0,-189.0,19900.0
1978.8799999999999,1972.499723314176,1972.499723314176,2055.443320229887,15.67330147643695,LONG,london,-100.0,2023,28800.0,-188.0,19800.0
1980.7604999999999,1971.6951359345921,1971.6951359345921,2089.5448687848925,11.030996579782968,LONG,asian,-100.0,2023,28700.0,-187.0,19700.0
1962.8715,1940.4018896938246,1940.4018896938246,2232.5068236741045,4.450455465732615,LONG,london,-100.0,2023,28600.0,-186.0,19600.0
1965.3199999999997,1956.1591067340194,1956.1591067340194,2075.250719191764,10.915966063195754,LONG,london,-100.0,2023,28500.0,-185.0,19500.0
1969.635,1954.6218560834322,1954.6218560834322,2149.792726998813,6.660830040378491,LONG,london,-100.0,2023,28400.0,-184.0,19400.0
1960.3899999999999,1952.5069668377373,1952.5069668377373,2054.9863979471506,12.685472449705934,LONG,ny,-100.0,2023,28300.0,-183.0,19300.0
1965.68,1944.8477482236456,1944.8477482236456,2215.6670213162542,4.800249203665266,LONG,london,-100.0,2023,28200.0,-182.0,19200.0
1962.8715,1930.7268896938247,1930.7268896938247,2348.606823674104,3.1109414314719186,LONG,asian,-100.0,2023,28100.0,-181.0,19100.0
1965.7,1959.1727422169763,1959.1727422169763,2044.027093396285,15.32036933796035,LONG,london,-100.0,2023,28000.0,-180.0,19000.0
1959.1100000000001,1953.9684069535772,1953.9684069535772,2020.8091165570754,19.449224996437835,LONG,asian,-100.00000000000001,2023,27900.0,-179.0,18900.0
1958.445,1953.0136776925654,1953.0136776925654,2023.620867689215,18.411722659713362,LONG,asian,-100.0,2023,27800.0,-178.0,18800.0
1958.2695,1953.2596803639708,1953.2596803639708,2018.3873356323518,19.96079844488338,LONG,asian,-99.99999999999999,2023,27700.0,-177.0,18700.0
1932.0065,1923.2973653657461,1923.2973653657461,2036.5161156110457,11.482197049370548,LONG,asian,-100.0,2023,27600.0,-176.0,18600.0
1927.34,1923.0153140881548,1923.0153140881548,1979.2362309421412,23.123066515906917,LONG,asian,-100.0,2023,27500.0,-175.0,18500.0
1918.9050000000002,1906.0950074986272,1906.0950074986272,2072.6249100164764,7.806405818682694,LONG,asian,-100.0,2023,27400.0,-174.0,18400.0
1933.38,1956.0498029057503,1928.84603941885,1987.7875269738006,22.055771815871186,LONG,ny,500.00000000000006,2023,27900.0,-179.0,18900.0
1955.7365,1971.5684916988555,1950.4591694337148,2019.064466795422,18.94897405875262,LONG,ny,300.0,2023,28200.0,-182.0,19200.0
1971.7749999999999,1964.6568890107392,1964.6568890107392,2057.192331871128,14.04867108013251,LONG,ny,-100.0,2023,28100.0,-181.0,19100.0
1918.9050000000002,1957.2419850027459,1899.7365074986274,2148.9269100164743,5.216894338083083,LONG,london,200.0,2023,28300.0,-183.0,19300.0
1973.29,1969.0037589497542,1969.0037589497542,2024.7248926029488,23.33046574556671,LONG,london,-100.0,2023,28200.0,-182.0,19200.0
1972.9814999999999,1968.4692024895078,1968.4692024895078,2027.129070125905,22.161659280550072,LONG,london,-100.00000000000001,2023,28100.0,-181.0,19100.0
1976.205,1968.1169304523294,1968.1169304523294,2073.2618345720466,12.36388972802552,LONG,london,-100.0,2023,28000.0,-180.0,19000.0
1976.205,1966.2404304523295,1966.2404304523295,2095.779834572045,10.035556430370718,LONG,ny,-100.0,2023,27900.0,-179.0,18900.0
1928.495,1948.2246752119913,1908.7653247880085,2165.251102543897,5.068507156124969,LONG,asian,100.0,2023,28000.0,-180.0,19000.0
1971.5415,1952.0397250685771,1952.0397250685771,2205.5627991770752,5.12773839056421,LONG,asian,-100.0,2023,27900.0,-179.0,18900.0
1971.5415,1949.6532250685773,1949.6532250685773,2234.2007991770733,4.568656064185316,LONG,london,-100.0,2023,27800.0,-178.0,18800.0
1898.14,1893.247781553199,1893.247781553199,1956.8466213616127,20.440624450322424,LONG,asian,-100.0,2023,27700.0,-177.0,18700.0
1897.955,1913.6004999233464,1892.7398333588844,1960.536999693386,19.17484270044541,LONG,asian,300.0,2023,28000.0,-180.0,19000.0
1906.58,1912.656625676016,1900.503374323984,1979.4995081121915,16.45650157367654,LONG,london,100.0,2023,28100.0,-181.0,19100.0
1915.8799999999999,1912.4775267874973,1912.4775267874973,1956.7096785500314,29.390385685489882,LONG,asian,-100.0,2023,28000.0,-180.0,19000.0
1918.4385,1912.758579917078,1912.758579917078,1986.597540995065,17.605881515951577,LONG,london,-100.00000000000001,2023,27900.0,-179.0,18900.0
1920.275,1911.940065740994,1911.940065740994,2020.2942111080733,11.997695109826152,LONG,asian,-100.0,2023,27800.0,-178.0,18800.0
1920.275,1912.212065740994,1912.212065740994,2017.0302111080741,12.402432760542675,LONG,london,-100.0,2023,27700.0,-177.0,18700.0
1916.675,1912.94826787943,1912.94826787943,1961.3957854468397,26.833160196313145,LONG,london,-100.0,2023,27600.0,-176.0,18600.0
1915.3500000000001,1921.5623474069928,1912.2438262965038,1952.624084441956,32.19394970971504,LONG,asian,199.99999999999997,2023,27800.0,-178.0,18800.0
1917.7399999999998,1937.7249779097865,1912.743755522553,1977.69493372936,20.0150333818542,LONG,london,400.0,2023,28200.0,-182.0,19200.0
1922.8065000000001,1931.7040179771977,1913.9089820228025,2029.5767157263713,11.239089401817257,LONG,asian,100.0,2023,28300.0,-183.0,19300.0
1914.3464999999999,1925.8996469790984,1902.7933530209013,2052.984263749182,8.655650289995949,LONG,ny,100.0,2023,28400.0,-184.0,19400.0
1929.0600000000002,1921.6419076449129,1921.6419076449129,2018.077108261048,13.480554732028947,LONG,asian,-100.0,2023,28300.0,-183.0,19300.0
1929.0600000000002,1924.071907644913,1924.071907644913,1988.9171082610471,20.047744284047223,LONG,london,-100.0,2023,28200.0,-182.0,19200.0
1919.3464999999999,1916.2470674129122,1916.2470674129122,1956.539691045052,32.26396999779986,LONG,london,-100.0,2023,28100.0,-181.0,19100.0
1917.82,1925.5085719839965,1913.9757140080017,1963.9514319039793,26.012632829125067,LONG,asian,200.0,2023,28300.0,-183.0,19300.0
1922.26,1928.5289728557973,1915.9910271442027,1997.4876742695676,15.951576486333627,LONG,london,100.0,2023,28400.0,-184.0,19400.0
1931.12,1939.40163926281,1926.9791803685948,1980.8098355768607,24.14980822675146,LONG,asian,200.0,2023,28600.0,-186.0,19600.0
1933.22,1938.1682013557142,1928.2717986442858,1992.5984162685706,20.20936352651035,LONG,london,100.0,2023,28700.0,-187.0,19700.0
1942.0300000000002,1928.6183568777444,1928.6183568777444,2102.9697174670696,7.4562079447264935,LONG,asian,-100.0,2023,28600.0,-186.0,19600.0
1939.0815,1927.5222613944495,1927.5222613944495,2077.792363266606,8.65108883140298,LONG,london,-100.0,2023,28500.0,-185.0,19500.0
1933.58,1925.710898759316,1925.710898759316,2028.0092148882068,12.707931559323667,LONG,ny,-100.0,2023,28400.0,-184.0,19400.0
1833.0749999999998,1913.2078792169546,1819.7195201305074,1993.3407584339093,7.487563230762465,LONG,asian,600.0,2023,29000.0,-190.0,20000.0
1857.125,1913.2306539150004,1847.7740576808333,1969.3363078300008,10.694109383503399,LONG,ny,600.0,2023,29600.0,-196.0,20600.0
1922.647,1913.023790246355,1913.023790246355,2038.125517043739,10.391543212712756,LONG,asian,-100.00000000000001,2023,29500.0,-195.0,20500.0
1917.82,1922.0918368085888,1913.548163191411,1969.0820417030666,23.409133934831406,LONG,asian,100.0,2023,29600.0,-196.0,20600.0
1920.7735,1944.1794788741024,1912.9715070419659,2014.3974154964096,12.817237920860284,LONG,asian,300.0,2023,29900.0,-199.0,20900.0
1833.0749999999998,1966.3243188254303,1818.2695201305075,2010.740758433907,6.754255916152842,LONG,london,900.0,2023,30800.0,-208.0,21800.0
1947.0700000000002,1974.388214775001,1933.4108926124998,2110.979288650005,7.321122615340964,LONG,asian,200.0,2023,31000.0,-210.0,22000.0
1978.7199999999998,1970.6641127593684,1970.6641127593684,2075.390646887576,12.413281990297905,LONG,asian,-100.0,2023,30900.0,-209.0,21900.0
1977.1564999999998,1970.1764749304057,1970.1764749304057,2060.91680083513,14.326596108603155,LONG,asian,-100.0,2023,30800.0,-208.0,21800.0
1974.7534999999998,1970.0337071944355,1970.0337071944355,2031.3910136667719,21.187370742653425,LONG,asian,-100.0,2023,30700.0,-206.99999999999997,21700.0
1976.1,1969.8552216281475,1969.8552216281475,2051.0373404622283,16.01337854530415,LONG,asian,-100.0,2023,30600.0,-206.0,21600.0
1976.1,1968.5252216281478,1968.5252216281478,2066.9973404622247,13.201706385443673,LONG,london,-100.0,2023,30500.0,-204.99999999999997,21500.0
1975.2849999999999,1983.0975775895936,1967.4724224104061,2069.0359310751246,12.799872878472137,LONG,london,100.0,2023,30600.0,-206.0,21600.0
1975.2849999999999,1981.7675775895939,1968.8024224104058,2053.075931075128,15.425962685047088,LONG,asian,100.0,2023,30700.0,-206.99999999999997,21700.0
1988.2065,1997.2059041837394,1979.2070958162606,2096.1993502048736,11.111846735441087,LONG,london,100.0,2023,30800.0,-208.0,21800.0
1998.045,1989.7943307924588,1989.7943307924588,2097.053030490495,12.12022897592335,LONG,london,-100.0,2023,30700.0,-206.99999999999997,21700.0
1994.6000000000001,1984.8463925436704,1984.8463925436704,2111.6432894759573,10.252616834103113,LONG,asian,-100.0,2023,30600.0,-206.0,21600.0
1987.6200000000001,1996.0136327759656,1984.8221224080116,2021.194531103862,35.741377780908905,LONG,asian,300.00000000000006,2023,30900.0,-209.0,21900.0
2003.4215,1984.9463325864997,1984.9463325864997,2225.1235089620027,5.412670844158505,LONG,london,-100.0,2023,30800.0,-208.0,21800.0
2001.15,1984.0441069240737,1984.0441069240737,2206.4207169111164,5.84593856375339,LONG,asian,-100.0,2023,30700.0,-206.99999999999997,21700.0
1974.575,1947.9852904057532,1947.9852904057532,2293.6515151309623,3.7608534100589304,LONG,ny,-100.0,2023,30600.0,-206.0,21600.0
1959.14,1975.415446981489,1942.8645530185113,2154.445363777866,6.144224494340271,LONG,london,100.0,2023,30700.0,-206.99999999999997,21700.0
1980.91,1994.1091522295994,1974.3104238852004,2060.104913377596,15.15248832053745,LONG,london,200.0,2023,30900.0,-209.0,21900.0
1977.6565,1987.709304680396,1967.6036953196042,2098.2901561647504,9.947472688394274,LONG,ny,100.00000000000001,2023,31000.0,-210.0,22000.0
1993.9955000000002,2008.2118740439837,1989.2567086520057,2050.860996175934,21.102427318797456,LONG,ny,300.0,2023,31300.0,-213.0,22300.0
1996.7565,2007.0140900796036,1991.6277049601981,2058.302040477622,19.497757119158265,LONG,london,200.0,2023,31500.0,-215.0,22500.0
2015.295,2035.6323027563362,2005.126348621832,2137.318816538017,9.834145776174243,LONG,ny,200.0,2023,31700.0,-217.0,22700.0
2020.1115000000002,2037.106268077832,2011.6141159610843,2122.080108466991,11.768327704388156,LONG,london,200.0,2023,31900.0,-219.0,22900.0
2047.8545000000001,2038.0354855865846,2038.0354855865846,2165.6826729609866,10.184321540802717,LONG,ny,-100.0,2023,31800.0,-218.00000000000003,22800.0
2044.2965000000002,2034.1849924759413,2034.1849924759413,2165.634590288707,9.889722156865766,LONG,london,-100.0,2023,31700.0,-217.0,22700.0
1959.14,2093.8235758519104,1942.3045530185113,2161.1653637778654,5.939848232717193,LONG,asian,800.0000000000013,2023,32500.0,-225.0,23500.0
2056.13,2093.6439361035295,2037.3730319482354,2281.2136166211767,5.331352046024927,LONG,london,200.0,2023,32700.0,-227.0,23700.0
2067.7715,2040.257269159587,2040.257269159587,2397.9422700849545,3.6344828456232925,LONG,ny,-100.0,2023,32600.0,-225.99999999999997,23600.0
2027.4185,2339.204464692656,1975.454172551224,2650.9904293853115,1.9243970798732142,LONG,asian,600.0000000000005,2024,33200.0,-231.99999999999997,24200.0
2027.4185,2334.2544646926553,1976.279172551224,2641.090429385311,1.9554422200832757,LONG,ny,599.9999999999995,2024,33800.0,-238.0,24800.0
2027.4185,2333.414464692655,1976.4191725512242,2639.4104293853097,1.9608101714761017,LONG,london,600.0000000000005,2024,34400.0,-244.0,25400.0
2366.9765,2385.290580836352,2348.6624191636483,2586.7454700362227,5.460279491696279,LONG,asian,100.0,2024,34500.0,-245.00000000000003,25500.0
2366.9765,2341.2874191636483,2341.2874191636483,2675.2454700362227,3.892704477713071,LONG,london,-100.0,2024,34400.0,-244.0,25400.0
2376.03,2339.432591268887,2339.432591268887,2815.19890477336,2.732433892648386,LONG,ny,-100.0,2024,34300.0,-243.00000000000003,25300.0
2338.705,2330.965709693461,2330.965709693461,2431.5764836784656,12.92108139625045,LONG,asian,-100.0,2024,34200.0,-242.0,25200.0
2339.0235000000002,2330.2160227671766,2330.2160227671766,2444.713226793884,11.353989043232556,LONG,asian,-100.0,2024,34100.0,-241.0,25100.0
2340.9,2329.501200899959,2329.501200899959,2477.6855892004955,8.77285397543657,LONG,ny,-100.00000000000001,2024,34000.0,-240.0,25000.0
2345.3885,2334.2178028312755,2334.2178028312755,2479.4368660246937,8.95199274401407,LONG,london,-100.0,2024,33900.0,-239.0,24900.0
2337.345,2322.141777655403,2322.141777655403,2519.7836681351605,6.577552951170271,LONG,asian,-100.0,2024,33800.0,-238.0,24800.0
2324.6349999999998,2313.9843174526472,2313.9843174526472,2452.44319056823,9.389069625857678,LONG,london,-100.0,2024,33700.0,-237.0,24700.0
2320.5165,2310.29430371911,2310.29430371911,2443.182855370684,9.782633521422682,LONG,london,-100.00000000000001,2024,33600.0,-236.0,24600.0
2320.6565,2306.6218393048543,2306.6218393048543,2489.0724283417485,7.125216788075818,LONG,asian,-100.0,2024,33500.0,-235.0,24500.0
2340.9815,2355.384832844801,2326.5781671551986,2513.8214941376154,6.94283754166618,LONG,ny,100.0,2024,33600.0,-236.0,24600.0
2317.9995000000004,2349.346144491366,2302.3261777543175,2506.079366948194,6.380268231104916,LONG,london,200.0,2024,33800.0,-238.0,24800.0
2327.5715,2347.2818259049527,2307.8611740950473,2564.0954108594324,5.073482827337349,LONG,asian,100.0,2024,33900.0,-239.0,24900.0
2353.94,2371.985864314509,2335.894135685491,2570.4903717741067,5.541435880109102,LONG,london,100.0,2024,34000.0,-240.0,25000.0
2358.6065000000003,2372.5108800744315,2344.702119925569,2525.4590608931744,7.191978316522751,LONG,ny,100.0,2024,34100.0,-241.0,25100.0
2388.7985,2431.9571162358893,2380.166776752822,2492.3791789661345,11.585172176679166,LONG,london,500.00000000000006,2024,34600.0,-246.0,25600.0
2353.94,2417.683457258035,2338.0041356854913,2545.170371774105,6.2751538307812575,LONG,asian,400.0,2024,35000.0,-250.0,26000.0
2421.015,2410.5149863669894,2410.5149863669894,2547.015163596125,9.52379715828323,LONG,london,-100.0,2024,34900.0,-249.00000000000003,25900.0
2421.83,2404.2602722388815,2404.2602722388815,2632.666733133421,5.691607824527518,LONG,asian,-100.0,2024,34800.0,-248.0,25800.0
2361.4249999999997,2347.7767480243883,2347.7767480243883,2525.2040237073365,7.326945617555562,LONG,asian,-100.0,2024,34700.0,-247.00000000000003,25700.0
2361.4249999999997,2338.4707480243887,2338.4707480243887,2636.8760237073316,4.356491342268549,LONG,london,-100.0,2024,34600.0,-246.0,25600.0
2354.865,2338.4147459995665,2338.4147459995665,2552.2680480051986,6.078933492295402,LONG,london,-100.0,2024,34500.0,-245.00000000000003,25500.0
2354.865,2335.649745999566,2335.649745999566,2585.4480480052025,5.204198705764892,LONG,asian,-100.0,2024,34400.0,-244.0,25400.0
2350.7000000000003,2343.129542792186,2343.129542792186,2441.5454864937724,13.209241827135415,LONG,asian,-100.0,2024,34300.0,-243.00000000000003,25300.0
2357.2665,2330.7495667401367,2330.7495667401367,2675.4696991183614,3.771175158907309,LONG,asian,-100.0,2024,34200.0,-242.0,25200.0
2357.2665,2327.2295667401368,2327.2295667401368,2717.709699118361,3.3292346836760496,LONG,london,-100.0,2024,34100.0,-241.0,25100.0
2329.5055,2311.0350134417235,2311.0350134417235,2551.15133869932,5.414042542111042,LONG,asian,-100.0,2024,34000.0,-240.0,25000.0
2329.5055,2309.3665134417233,2309.3665134417233,2571.173338699323,4.965493159778747,LONG,london,-100.0,2024,33900.0,-239.0,24900.0
2319.2264999999998,2307.8064875576065,2307.8064875576065,2456.266649308719,8.75655788506682,LONG,asian,-100.00000000000001,2024,33800.0,-238.0,24800.0
2333.3894999999998,2312.9039832601416,2312.9039832601416,2579.2157008782983,4.881497560929582,LONG,london,-100.0,2024,33700.0,-237.0,24700.0
2322.225,2339.2894435941193,2305.1605564058805,2526.998323129433,5.8601383308191135,LONG,london,100.0,2024,33800.0,-238.0,24800.0
2330.665,2301.7672901266997,2301.7672901266997,2677.4375184796036,3.460481831897476,LONG,asian,-100.0,2024,33700.0,-237.0,24700.0
2337.1214999999997,2325.131855078878,2325.131855078878,2480.9972390534626,8.34053057099565,LONG,london,-100.0,2024,33600.0,-236.0,24600.0
2327.67,2318.9151439845696,2318.9151439845696,2432.728272185166,11.422232395798307,LONG,asian,-100.0,2024,33500.0,-235.0,24500.0
2333.9235,2320.737223022619,2320.737223022619,2492.1588237285678,7.583641703532922,LONG,london,-100.0,2024,33400.0,-234.0,24400.0
2332.2165,2321.8971824917294,2321.8971824917294,2456.0483100992474,9.690563345865954,LONG,ny,-100.0,2024,33300.0,-233.0,24300.0
2333.455,2321.381620793571,2321.381620793571,2478.335550477146,8.282685260705787,LONG,london,-99.99999999999999,2024,33200.0,-231.99999999999997,24200.0
2328.1965,2349.8930621853024,2317.348218907349,2458.375873111814,9.21805022804413,LONG,asian,200.0,2024,33400.0,-234.0,24400.0
2330.935,2353.3149807664045,2319.7450096167977,2465.214884598427,8.936558171677609,LONG,ny,199.99999999999997,2024,33600.0,-236.0,24600.0
2352.7264999999998,2376.8404933668216,2340.669503316589,2497.410460200931,8.293939413418652,LONG,london,200.0,2024,33800.0,-238.0,24800.0
2390.1515,2376.590431271264,2376.590431271264,2552.8843247448294,7.374050084128019,LONG,ny,-100.0,2024,33700.0,-237.0,24700.0
2373.0085,2357.662185479548,2357.662185479548,2557.1642742454223,6.51622250193889,LONG,asian,-100.0,2024,33600.0,-236.0,24600.0
2377.0835,2370.6025342717585,2370.6025342717585,2454.8550887389006,15.429799229493877,LONG,london,-100.0,2024,33500.0,-235.0,24500.0
2372.0015,2397.8056382303944,2365.550465442401,2449.4139146911834,15.501389599937989,LONG,asian,400.0,2024,33900.0,-239.0,24900.0
2399.86,2451.020178485233,2374.2799107573837,2706.821070911397,3.909290505265327,LONG,asian,200.0,2024,34100.0,-241.0,25100.0
2466.8635,2450.280012309102,2450.280012309102,2665.8653522907757,6.030094625685164,LONG,ny,-100.0,2024,34000.0,-240.0,25000.0
2407.7565,2437.9942121544887,2377.5187878455113,2770.6090458538642,3.307128511875702,LONG,london,100.0,2024,34100.0,-241.0,25100.0
2417.5285,2408.520955977203,2408.520955977203,2525.619028273564,11.101805303078423,LONG,london,-100.0,2024,34000.0,-240.0,25000.0
2421.48,2411.669502470713,2411.669502470713,2539.2059703514465,10.193162956462784,LONG,asian,-99.99999999999999,2024,33900.0,-239.0,24900.0
2394.5564999999997,2386.596089206047,2386.596089206047,2490.0814295274313,12.562165771139352,LONG,london,-100.0,2024,33800.0,-238.0,24800.0
2394.5564999999997,2437.5582323818567,2380.2225892060474,2566.5634295274276,6.976463118648078,LONG,asian,300.0,2024,34100.0,-241.0,25100.0
2453.165,2437.614793224953,2437.614793224953,2639.767481300566,6.430782654315967,LONG,asian,-100.0,2024,34000.0,-240.0,25000.0
2399.9334999999996,2442.230456336987,2385.834514554337,2569.1213253479496,7.092708931816415,LONG,london,300.0,2024,34300.0,-243.00000000000003,25300.0
2471.045,2449.5529824828545,2449.5529824828545,2728.9492102057466,4.652890307772347,LONG,asian,-100.0,2024,34200.0,-242.0,25200.0
2411.86,2381.6218321586884,2381.6218321586884,2774.7180140957403,3.3070786737078373,LONG,ny,-100.0,2024,34100.0,-241.0,25100.0
2426.0685,2442.444178188272,2409.6928218117278,2622.576638259265,6.106617316870441,LONG,ny,100.0,2024,34200.0,-242.0,25200.0
2461.0765,2509.8553977265046,2448.881775568374,2607.4131931795137,8.200267300887694,LONG,ny,400.0,2024,34600.0,-246.0,25600.0
2515.9300000000003,2499.4035957734873,2499.4035957734873,2714.2468507181566,6.050923033794111,LONG,ny,-100.0,2024,34500.0,-245.00000000000003,25500.0
2420.6985,2489.5538177648664,2386.2708411175668,2833.8304065891984,2.904641304292266,LONG,asian,200.0,2024,34700.0,-247.00000000000003,25700.0
2420.6985,2481.1438177648665,2390.4758411175667,2783.3704065891993,3.3087757231751818,LONG,london,200.0,2024,34900.0,-249.00000000000003,25900.0
2524.0315,2508.3751357767815,2508.3751357767815,2711.907870678623,6.387178949995218,LONG,ny,-100.0,2024,34800.0,-248.0,25800.0
2507.545,2490.5172627723396,2490.5172627723396,2711.877846731926,5.872770918590179,LONG,london,-100.0,2024,34700.0,-247.00000000000003,25700.0
2507.545,2486.9272627723394,2486.9272627723394,2754.957846731928,4.850192768284994,LONG,asian,-100.0,2024,34600.0,-246.0,25600.0
2518.9885,2504.6888618307403,2504.6888618307403,2690.5841580311157,6.993183940484096,LONG,london,-100.0,2024,34500.0,-245.00000000000003,25500.0
2516.215,2502.2356169837544,2502.2356169837544,2683.967596194949,7.153391525490647,LONG,ny,-100.0,2024,34400.0,-244.0,25400.0
2517.3965,2505.2440052572338,2505.2440052572338,2663.2264369131926,8.22876307430837,LONG,london,-100.0,2024,34300.0,-243.00000000000003,25300.0
2508.2619999999997,2492.6951510860717,2492.6951510860717,2695.0641869671354,6.42390766126907,LONG,asian,-100.0,2024,34200.0,-242.0,25200.0
2506.2400000000002,2518.6859953893468,2500.017002305327,2580.9159723360794,16.069425846902938,LONG,asian,200.0,2024,34400.0,-244.0,25400.0
2518.75,2507.5550454798645,2507.5550454798645,2653.0894542416263,8.93259546701485,LONG,ny,-100.0,2024,34300.0,-243.00000000000003,25300.0
2520.7999999999997,2576.921192827885,2511.446467862019,2633.0423856557704,10.691148383821835,LONG,asian,600.0,2024,34900.0,-249.00000000000003,25900.0
