date,direction,pnl,outcome,reason,hour,dow,year,month,level,atr
2022-11-22,long,-100.00000000000348,loss,sl,4,1,2022,2022-11,1744.2799999999997,1.3299409316261508
2022-11-22,long,117.13461709116079,win,sl,9,1,2022,2022-11,1744.2799999999997,1.826459409854397
2022-11-22,short,-100.00000000000362,loss,sl,10,1,2022,2022-11,1747.52,1.8366550012573741
2022-11-22,short,110.75067324618256,win,sl,13,1,2022,2022-11,1748.48,1.7611861644320852
2022-11-23,long,86.79752953888149,win,sl,10,2,2022,2022-11,1737.0695,2.0189667805909126
2022-11-23,short,-99.99999999999848,loss,sl,17,2,2022,2022-11,1744.6805000000002,2.573849332568482
2022-11-24,long,113.65833555345732,win,sl,8,3,2022,2022-11,1753.1655,1.607787817759187
2022-11-28,long,-99.99999999999493,loss,sl,5,0,2022,2022-11,1750.2244999999998,1.546199316870876
2022-11-28,long,102.91093276739292,win,sl,13,0,2022,2022-11,1749.94,2.2391568916621547
2022-11-30,long,136.61475798177014,win,sl,6,2,2022,2022-11,1753.1455,1.2714113054084335
2022-11-30,long,-100.00000000000249,loss,sl,15,2,2022,2022-11,1749.7350000000001,3.3729446877943317
2022-12-04,long,146.96959275146605,win,sl,23,6,2022,2022-12,1794.23,2.02439334883278
2022-12-04,long,131.10623976673668,win,sl,23,6,2022,2022-12,1795.8899999999999,1.9955438239161525
2022-12-05,long,-99.99999999999815,loss,sl,9,0,2022,2022-12,1795.8899999999999,1.99125821739498
2022-12-05,long,-99.99999999999662,loss,sl,10,0,2022,2022-12,1795.8899999999999,1.9800969161525004
2022-12-06,short,-99.99999999999612,loss,sl,10,1,2022,2022-12,1775.4145,2.1197879576926337
2022-12-06,long,-99.99999999999602,loss,sl,19,1,2022,2022-12,1770.3605,1.9323608108066623
2022-12-06,long,-99.99999999999851,loss,sl,23,1,2022,2022-12,1770.3605,1.39467137013937
2022-12-07,long,140.2211791709348,win,sl,4,2,2022,2022-12,1770.3605,1.4537692029611304
2022-12-07,short,-99.99999999999758,loss,sl,7,2,2022,2022-12,1774.64,1.72670666901699
2022-12-07,short,-99.99999999999622,loss,sl,7,2,2022,2022-12,1775.4145,1.8667292197136045
2022-12-08,long,103.38879490729815,win,sl,8,3,2022,2022-12,1781.5000000000002,1.4607138593735471
2022-12-08,long,250.0,win,tp,20,3,2022,2022-12,1787.0149999999999,1.899061771811058
2022-12-12,long,-99.99999999999478,loss,sl,3,0,2022,2022-12,1787.0149999999999,1.587699927585246
2022-12-12,long,-99.99999999999355,loss,sl,9,0,2022,2022-12,1790.21,1.6944597822351808
2022-12-13,long,84.28642369922031,win,sl,10,1,2022,2022-12,1785.54,1.789012776955679
2022-12-14,long,-100.00000000000082,loss,sl,11,2,2022,2022-12,1806.5114999999998,1.7699728510908552
2022-12-14,long,-99.99999999999531,loss,sl,12,2,2022,2022-12,1805.365,1.764715872393109
2022-12-15,long,-100.00000000000016,loss,sl,2,3,2022,2022-12,1795.4750000000001,2.4500532176389207
2022-12-19,long,-100.00000000000107,loss,sl,6,0,2022,2022-12,1791.0835,1.5130799149046492
2022-12-19,long,-100.00000000000044,loss,sl,11,0,2022,2022-12,1793.3885,1.616105471506664
2022-12-20,long,-100.00000000000722,loss,sl,2,1,2022,2022-12,1786.1699999999998,1.3135631789915767
2022-12-20,short,172.5138840916178,win,sl,3,1,2022,2022-12,1793.9115000000002,2.195385972047296
2022-12-22,long,114.07308189790551,win,sl,12,3,2022,2022-12,1814.8285,1.5739284047077056
2022-12-27,long,-99.99999999999983,loss,sl,13,1,2022,2022-12,1805.6850000000002,1.4986014460996584
2022-12-28,long,-99.9999999999967,loss,sl,6,2,2022,2022-12,1810.1335,1.4340623979158427
2022-12-28,long,-100.0000000000049,loss,sl,6,2,2022,2022-12,1810.1335,1.4203079409218602
2022-12-28,short,-99.99999999999505,loss,sl,19,2,2022,2022-12,1806.309,2.2414189435927456
2022-12-29,short,-100.00000000000134,loss,sl,0,3,2022,2022-12,1806.309,1.5200836278813565
2022-12-29,long,104.85598490218015,win,sl,5,3,2022,2022-12,1808.0749999999998,1.2357100752230388
2023-01-03,long,-100.00000000000071,loss,sl,10,1,2023,2023-01,1838.0604999999998,3.083926518102749
2023-01-03,long,139.01544539425953,win,sl,12,1,2023,2023-01,1833.7665000000002,2.7841173084385327
2023-01-04,long,-99.99999999999892,loss,sl,14,2,2023,2023-01,1856.9814999999999,2.937316572786162
2023-01-04,long,-99.99999999999918,loss,sl,14,2,2023,2023-01,1856.9814999999999,3.0317372489839975
2023-01-05,long,-99.99999999999704,loss,sl,8,3,2023,2023-01,1844.7600000000002,2.527883263972928
2023-01-09,long,150.45225056764593,win,sl,14,0,2023,2023-01,1874.8315000000002,2.3675225609363975
2023-01-09,long,-100.00000000000149,loss,sl,16,0,2023,2023-01,1874.8315000000002,2.5830412014367607
2023-01-10,long,-100.0000000000028,loss,sl,3,1,2023,2023-01,1871.3450000000003,1.8882331888386872
2023-01-10,long,95.0843092177779,win,sl,12,1,2023,2023-01,1870.795,2.0405774852476166
2023-01-11,long,-100.00000000000317,loss,sl,1,2,2023,2023-01,1871.7390000000003,1.5616751161757705
2023-01-11,long,164.72086399815512,win,sl,2,2,2023,2023-01,1871.7390000000003,1.5711637481311487
2023-01-12,long,166.21875351212992,win,sl,9,3,2023,2023-01,1880.98,1.4734353439011083
2023-01-12,long,119.86999467299088,win,sl,10,3,2023,2023-01,1882.1750000000002,1.5043473322928818
2023-01-16,long,-100.00000000000182,loss,sl,5,0,2023,2023-01,1916.9499999999998,2.0750253293230876
2023-01-17,long,-100.00000000000388,loss,sl,0,1,2023,2023-01,1916.9415000000001,1.4069489583357062
2023-01-17,long,-100.00000000000536,loss,sl,7,1,2023,2023-01,1908.1785,1.9459746728545138
2023-01-19,long,169.19421728681007,win,sl,7,3,2023,2023-01,1906.775,1.9544039280945082
2023-01-19,long,158.1726928939582,win,sl,13,3,2023,2023-01,1906.775,2.1821876348594698
2023-01-22,long,89.0097990648978,win,sl,23,6,2023,2023-01,1926.5415,1.7506422119638236
2023-01-23,long,-100.00000000000422,loss,sl,13,0,2023,2023-01,1919.0475,2.480556615581131
2023-01-23,long,-99.99999999999602,loss,sl,19,0,2023,2023-01,1926.165,2.7671459656136186
2023-01-24,long,-100.00000000000509,loss,sl,13,1,2023,2023-01,1934.4535,1.9203002808759653
2023-01-24,long,102.20597122497507,win,sl,17,1,2023,2023-01,1931.9234999999999,3.2839689921401343
2023-01-25,short,-99.99999999999615,loss,sl,14,2,2023,2023-01,1932.534,2.8578877467851918
2023-01-26,long,-99.99999999999729,loss,sl,6,3,2023,2023-01,1944.9950000000001,1.6744830847927006
2023-01-26,long,250.0,win,tp,23,3,2023,2023-01,1928.925,1.935654680526941
2023-01-29,short,-100.00000000000304,loss,sl,23,6,2023,2023-01,1929.3035,2.2255464545302637
2023-01-30,short,-100.00000000000209,loss,sl,0,0,2023,2023-01,1929.3035,1.9451367933740633
2023-01-30,short,188.99536968434603,win,sl,5,0,2023,2023-01,1932.2749999999999,1.9847562884196672
2023-01-30,long,82.66986251491038,win,sl,8,0,2023,2023-01,1919.87,2.2947771704380835
2023-01-30,long,250.0,win,tp,9,0,2023,2023-01,1922.99,2.186101233694061
2023-01-31,long,-100.00000000000031,loss,sl,11,1,2023,2023-01,1902.32,2.221884757500441
2023-01-31,long,120.0333103114579,win,sl,15,1,2023,2023-01,1920.7435,3.8804421328998235
2023-02-01,long,-100.00000000000276,loss,sl,18,2,2023,2023-02,1925.065,2.8116791564415644
2023-02-01,long,-100.00000000000371,loss,sl,18,2,2023,2023-02,1925.065,2.7029044767276806
2023-02-02,long,250.0,win,tp,6,3,2023,2023-02,1951.6015,1.934032433802007
2023-02-02,long,250.0,win,tp,6,3,2023,2023-02,1951.6015,1.8583872599590066
2023-02-06,short,-99.99999999999444,loss,sl,6,0,2023,2023-02,1878.735,2.0331949143095462
2023-02-07,short,-100.00000000000139,loss,sl,3,1,2023,2023-02,1873.9699999999998,1.6471120478345027
2023-02-07,short,123.73372198669854,win,sl,16,1,2023,2023-02,1878.0065,3.5111887339046763
2023-02-08,short,-99.99999999999977,loss,sl,16,2,2023,2023-02,1878.0065,3.3872895503534513
2023-02-08,short,103.32280300152341,win,sl,17,2,2023,2023-02,1878.0065,3.2224460471586185
2023-02-09,short,120.948697630332,win,sl,6,3,2023,2023-02,1881.524,1.4423850793325481
2023-02-09,short,-99.99999999999928,loss,sl,7,3,2023,2023-02,1881.524,1.8089662905720292
2023-02-09,long,-99.99999999999852,loss,sl,13,3,2023,2023-02,1879.9299999999998,2.160114975619795
2023-02-13,short,-100.0000000000018,loss,sl,5,0,2023,2023-02,1861.01,1.6463206008092743
2023-02-13,short,130.07279125662197,win,sl,13,0,2023,2023-02,1862.2235,2.3636937868174748
2023-02-14,short,-99.99999999999511,loss,sl,2,1,2023,2023-02,1858.4499999999998,1.4535180761866542
2023-02-14,short,189.94974087932943,win,sl,7,1,2023,2023-02,1864.2499999999998,1.5829545995924157
2023-02-15,short,250.0,win,tp,2,2,2023,2023-02,1859.5289999999998,2.088745393797361
2023-02-15,short,-100.00000000000153,loss,sl,16,2,2023,2023-02,1837.79,3.12059787906737
2023-02-16,short,-100.00000000000084,loss,sl,12,3,2023,2023-02,1838.12,1.9419673060683473
2023-02-16,short,114.86920198696583,win,sl,18,3,2023,2023-02,1844.87,3.419014195247055
2023-02-19,short,84.85068908681399,win,sl,23,6,2023,2023-02,1842.874,1.8273827855398073
2023-02-20,short,-100.00000000000271,loss,sl,2,0,2023,2023-02,1842.874,1.8076968820113926
2023-02-20,short,-99.99999999999845,loss,sl,11,0,2023,2023-02,1844.895,1.6447813587670026
2023-02-20,long,128.8868538207518,win,sl,17,0,2023,2023-02,1841.2150000000001,1.4142604625314183
2023-02-22,short,-100.00000000000155,loss,sl,2,2,2023,2023-02,1836.8200000000002,1.5562695531770927
2023-02-23,short,120.3664130938628,win,sl,7,3,2023,2023-02,1830.535,1.8189594340382842
2023-02-27,short,-100.00000000000111,loss,sl,11,0,2023,2023-02,1812.2250000000001,1.7273867041614985
2023-02-27,short,-99.99999999999828,loss,sl,13,0,2023,2023-02,1812.2250000000001,1.7704396320207556
2023-03-01,short,-99.99999999999831,loss,sl,4,2,2023,2023-03,1831.2,1.4496378730659916
2023-03-01,short,-100.00000000000301,loss,sl,4,2,2023,2023-03,1831.2,1.4015565964184167
2023-03-02,short,126.2142555816471,win,sl,0,3,2023,2023-03,1838.045,1.4733994935814312
2023-03-02,long,-99.9999999999988,loss,sl,7,3,2023,2023-03,1830.4785,1.5918024782593156
2023-03-02,long,-100.00000000000453,loss,sl,7,3,2023,2023-03,1830.4785,1.604375606254207
2023-03-02,short,250.0,win,tp,12,3,2023,2023-03,1838.045,1.943582656206155
2023-03-06,long,184.41653606688692,win,sl,6,0,2023,2023-03,1853.4635,1.40453108101647
2023-03-06,long,-100.00000000000402,loss,sl,17,0,2023,2023-03,1849.9645,1.9792570207174889
2023-03-07,long,125.70983670680924,win,sl,0,1,2023,2023-03,1845.185,1.2250328890203268
2023-03-07,long,250.0,win,tp,7,1,2023,2023-03,1845.185,1.378257360461026
2023-03-08,short,-100.00000000000506,loss,sl,14,2,2023,2023-03,1815.2515,1.687646684182397
2023-03-14,long,97.1605031399159,win,sl,11,1,2023,2023-03,1903.088,2.5845632808622545
2023-03-14,long,115.71456804201372,win,sl,16,1,2023,2023-03,1903.088,3.6358190959192833
2023-03-15,long,87.6370767877779,win,sl,0,2,2023,2023-03,1900.805,1.7487081780408091
2023-03-15,long,-100.00000000000358,loss,sl,1,2,2023,2023-03,1901.57,1.849666132345353
2023-03-16,long,-99.99999999999976,loss,sl,15,3,2023,2023-03,1921.6799999999998,4.627758040998981
2023-03-20,long,-99.99999999999969,loss,sl,16,0,2023,2023-03,1973.9950000000001,5.3373715335735765
2023-03-21,long,193.6851795685493,win,sl,6,1,2023,2023-03,1972.6,2.323639012976882
2023-03-21,long,-99.9999999999964,loss,sl,9,1,2023,2023-03,1965.9165000000003,3.0604419206064186
2023-03-27,long,-100.00000000000111,loss,sl,8,0,2023,2023-03,1969.4105,2.676997548692468
2023-03-28,short,-100.00000000000571,loss,sl,0,1,2023,2023-03,1959.5099999999998,1.6014153368356798
2023-03-28,short,-100.00000000000662,loss,sl,4,1,2023,2023-03,1959.5099999999998,1.636648001221266
2023-03-29,long,103.01411432025938,win,sl,3,2,2023,2023-03,1965.7585000000001,1.7120687784121287
2023-03-29,long,-100.00000000000055,loss,sl,9,2,2023,2023-03,1965.7585000000001,2.121537291940956
2023-03-29,short,-99.99999999999861,loss,sl,13,2,2023,2023-03,1969.22,2.976101783963073
2023-04-10,long,-99.99999999999596,loss,sl,12,0,2023,2023-04,1995.9665,2.089445809944521
2023-04-10,long,139.94591672760683,win,sl,18,0,2023,2023-04,1987.1745,2.3534849120309485
2023-04-11,long,84.95124568785613,win,sl,15,1,2023,2023-04,2001.2799999999997,2.5473935713704288
2023-04-12,long,-99.99999999999653,loss,sl,6,2,2023,2023-04,2014.2250000000001,2.073672480344457
2023-04-17,short,250.0,win,tp,0,0,2023,2023-04,2004.2549999999999,2.206664657584199
2023-04-17,short,-99.99999999999874,loss,sl,1,0,2023,2023-04,2004.2549999999999,2.658903018847047
2023-04-17,long,-99.99999999999625,loss,sl,11,0,2023,2023-04,2007.025,2.2261697003917487
2023-04-17,long,-100.00000000000064,loss,sl,13,0,2023,2023-04,1998.29,2.94420498433008
2023-04-18,short,-99.99999999999886,loss,sl,9,1,2023,2023-04,2001.8805,2.176284836772563
2023-04-18,short,119.6418743589799,win,sl,11,1,2023,2023-04,2005.2350000000001,2.0304822985921285
2023-04-18,long,83.53603413398186,win,sl,18,1,2023,2023-04,2003.99,2.4774148056919163
2023-04-18,long,-99.99999999999592,loss,sl,19,1,2023,2023-04,2003.99,2.171303200889358
2023-04-19,short,-100.0000000000032,loss,sl,1,2,2023,2023-04,2005.2350000000001,1.6377170176160165
2023-04-19,long,-99.9999999999994,loss,sl,14,2,2023,2023-04,1991.3635,3.751539058217554
2023-04-19,short,-100.00000000000297,loss,sl,15,2,2023,2023-04,1991.5500000000002,3.4707828765352917
2023-04-20,short,181.3060058492575,win,sl,0,3,2023,2023-04,1996.5865000000001,1.5453715261254182
2023-04-20,short,144.39774972961118,win,sl,2,3,2023,2023-04,1996.5865000000001,1.888038224492907
2023-04-23,long,-100.00000000000196,loss,sl,23,6,2023,2023-04,1984.1599999999999,1.9733335518637503
2023-04-23,long,-99.99999999999652,loss,sl,23,6,2023,2023-04,1984.1599999999999,1.8497595421682225
2023-04-24,long,-100.0000000000026,loss,sl,9,0,2023,2023-04,1984.1599999999999,2.1286721504984043
2023-04-24,long,112.68443269973287,win,sl,13,0,2023,2023-04,1974.09,2.6381209457819046
2023-04-24,short,-99.9999999999989,loss,sl,16,0,2023,2023-04,1987.0,2.72826681750101
2023-04-25,short,-100.00000000000189,loss,sl,14,1,2023,2023-04,1987.0,3.581202170342454
2023-04-25,short,-99.99999999999899,loss,sl,15,1,2023,2023-04,1990.8564999999999,3.3544433922166146
2023-04-26,long,122.79556792844453,win,sl,12,2,2023,2023-04,1995.4185,2.6788198570105153
2023-04-26,long,-99.99999999999805,loss,sl,15,2,2023,2023-04,1993.1650000000002,4.013649129673546
2023-04-27,long,-100.00000000000384,loss,sl,12,3,2023,2023-04,1995.9615,1.9794144495635158
2023-04-27,long,87.93170787956346,win,sl,15,3,2023,2023-04,1983.3665,4.377335449372836
2023-04-30,long,-99.99999999999504,loss,sl,23,6,2023,2023-04,1987.81,1.854028186414872
2023-05-01,long,-99.99999999999667,loss,sl,6,0,2023,2023-05,1979.795,1.6798460267937674
2023-05-01,long,-100.00000000000553,loss,sl,7,0,2023,2023-05,1979.795,1.6285315720339448
2023-05-02,short,85.28025374128279,win,sl,1,1,2023,2023-05,1985.2799999999997,1.6335375598985635
2023-05-02,short,-99.99999999999835,loss,sl,9,1,2023,2023-05,1986.5104999999999,2.0264828917675337
2023-05-03,long,-99.99999999999888,loss,sl,8,2,2023,2023-05,2014.5900000000001,1.6233688914178583
2023-05-03,long,-99.99999999999949,loss,sl,11,2,2023,2023-05,2014.5900000000001,1.4417347094415691
2023-05-08,short,115.73260168438715,win,sl,0,0,2023,2023-05,2018.8395,1.8846407035234682
2023-05-08,short,-99.99999999999947,loss,sl,1,0,2023,2023-05,2018.8395,1.8529739986811462
2023-05-08,long,91.88284424080719,win,sl,8,0,2023,2023-05,2019.5445,1.6969606720896973
2023-05-09,long,130.19027346721893,win,sl,7,1,2023,2023-05,2022.0700000000002,1.703975169038479
2023-05-10,long,250.0,win,tp,12,2,2023,2023-05,2024.4895,1.9726152471891523
2023-05-10,long,158.53578594002929,win,sl,16,2,2023,2023-05,2024.4895,3.703866265309586
2023-05-11,long,123.90874600364094,win,sl,9,3,2023,2023-05,2021.5595,2.4037765501009614
2023-05-11,long,-99.9999999999981,loss,sl,18,3,2023,2023-05,2012.9835,3.1340519335224744
2023-05-15,short,196.5386430855417,win,sl,10,0,2023,2023-05,2016.4445,1.7100799882991014
2023-05-15,short,-99.9999999999988,loss,sl,14,0,2023,2023-05,2016.4445,2.6798335912954236
2023-05-16,long,-100.00000000000308,loss,sl,8,1,2023,2023-05,2008.755,1.9750390978032855
2023-05-16,long,-99.99999999999424,loss,sl,9,1,2023,2023-05,2008.755,1.6386181966098352
2023-05-16,short,133.3552817934394,win,sl,13,1,2023,2023-05,2010.3829999999998,2.9877947452281117
2023-05-17,short,-100.00000000000202,loss,sl,18,2,2023,2023-05,1984.5395,2.2971296745397005
2023-05-22,short,-99.99999999999608,loss,sl,7,0,2023,2023-05,1979.2805,2.076580500315767
2023-05-22,short,131.69553337971445,win,sl,9,0,2023,2023-05,1981.5449999999998,2.1229439859327632
2023-05-23,short,-99.9999999999967,loss,sl,19,1,2023,2023-05,1975.15,2.2469732072339244
2023-05-24,short,-99.99999999999318,loss,sl,1,2,2023,2023-05,1975.15,1.5743730833456704
2023-05-24,long,100.79654308139226,win,sl,8,2,2023,2023-05,1972.8345000000002,2.1545273297272423
2023-05-24,short,152.42909376601887,win,sl,13,2,2023,2023-05,1975.15,2.9143202258275718
2023-05-29,short,138.70978804762345,win,sl,6,0,2023,2023-05,1947.1299999999999,1.3597464506827197
2023-05-30,short,250.0,win,tp,2,1,2023,2023-05,1946.6505000000002,1.382187589258465
2023-05-30,short,250.0,win,tp,2,1,2023,2023-05,1946.6505000000002,1.3746741900257207
2023-05-30,long,-100.00000000000328,loss,sl,18,1,2023,2023-05,1957.78,2.101190805778446
2023-05-31,short,-99.99999999999974,loss,sl,11,2,2023,2023-05,1960.155,2.0562549777573675
2023-05-31,long,-100.00000000000362,loss,sl,19,2,2023,2023-05,1963.145,2.567910534950577
2023-05-31,long,117.5477042655061,win,sl,20,2,2023,2023-05,1963.145,2.29105210820293
2023-06-01,long,-100.0000000000038,loss,sl,2,3,2023,2023-06,1963.145,1.8734431368692839
2023-06-01,short,86.76089741751098,win,sl,5,3,2023,2023-06,1965.4499999999998,1.6645511691591999
2023-06-01,short,-99.9999999999998,loss,sl,14,3,2023,2023-06,1974.7865000000002,3.496830713545485
2023-06-05,short,-100.00000000000189,loss,sl,22,0,2023,2023-06,1961.1215000000002,1.5200037274814517
2023-06-06,short,82.35778566070225,win,sl,6,1,2023,2023-06,1961.1215000000002,1.659068925641632
2023-06-06,short,-100.00000000000178,loss,sl,9,1,2023,2023-06,1962.7949999999998,1.9304166149183515
2023-06-07,short,108.37314569943304,win,sl,1,2,2023,2023-06,1966.35,1.2502262395632553
2023-06-07,long,152.75261551922284,win,sl,7,2,2023,2023-06,1954.4350000000002,1.5911586941316886
2023-06-07,long,-99.999999999999,loss,sl,15,2,2023,2023-06,1955.8705,3.0162595029756023
2023-06-08,short,-99.99999999999983,loss,sl,9,3,2023,2023-06,1947.9285,1.7480194326160503
2023-06-12,short,-100.00000000000023,loss,sl,7,0,2023,2023-06,1961.505,1.5517806977561541
2023-06-12,short,-100.00000000000242,loss,sl,9,0,2023,2023-06,1965.485,1.7204808649386945
2023-06-12,long,-100.00000000000382,loss,sl,13,0,2023,2023-06,1955.425,2.1382507362908747
2023-06-13,short,171.24214426870586,win,sl,4,1,2023,2023-06,1961.505,1.2426497605804057
2023-06-13,short,169.5530881804904,win,sl,5,1,2023,2023-06,1961.505,1.2121033491103805
2023-06-13,long,-99.99999999999879,loss,sl,12,1,2023,2023-06,1949.3155000000002,3.2346450137679703
2023-06-14,short,-100.00000000000205,loss,sl,18,2,2023,2023-06,1949.54,2.964788467115962
2023-06-15,short,90.40383282464354,win,sl,16,3,2023,2023-06,1959.3035,3.289780604661258
2023-06-15,short,-100.00000000000074,loss,sl,17,3,2023,2023-06,1959.3035,2.7587788487432845
2023-06-19,short,131.6615981102694,win,sl,1,0,2023,2023-06,1958.298,1.403924946831729
2023-06-19,long,-100.00000000000054,loss,sl,5,0,2023,2023-06,1956.2815,1.256914142117687
2023-06-20,short,109.8820420425861,win,sl,7,1,2023,2023-06,1957.535,1.8547919164396331
2023-06-21,short,86.45887173396365,win,sl,1,2,2023,2023-06,1938.1699999999998,1.4747877902340676
2023-06-21,short,166.08131178437236,win,sl,3,2,2023,2023-06,1938.1699999999998,1.349952587118192
2023-06-22,short,250.0,win,tp,12,3,2023,2023-06,1931.5349999999999,2.3520426037075057
2023-06-26,short,-100.00000000000693,loss,sl,1,0,2023,2023-06,1927.77,1.585978592966175
2023-06-26,long,191.32609888848845,win,sl,14,0,2023,2023-06,1922.788,1.9839957627142906
2023-06-26,short,109.1168137863338,win,sl,17,0,2023,2023-06,1925.5305,1.872022295218853
2023-06-27,short,250.0,win,tp,7,1,2023,2023-06,1929.65,1.5248503271983582
2023-06-27,short,84.19738137564306,win,sl,7,1,2023,2023-06,1928.53,1.5064729862067463
2023-06-27,long,-100.00000000000371,loss,sl,9,1,2023,2023-06,1924.0735,1.5099570266683608
2023-06-29,short,133.4815906553363,win,sl,16,3,2023,2023-06,1909.9,3.078424621209843
2023-07-03,long,-100.00000000000264,loss,sl,7,0,2023,2023-07,1914.565,1.5170467555846752
2023-07-03,short,-99.9999999999998,loss,sl,16,0,2023,2023-07,1922.7715,2.4398623822285166
2023-07-03,short,-99.99999999999962,loss,sl,17,0,2023,2023-07,1922.7715,2.2642333805949963
2023-07-04,short,-100.00000000000375,loss,sl,1,1,2023,2023-07,1922.7715,1.07724804165237
2023-07-04,short,129.86283027221316,win,sl,9,1,2023,2023-07,1930.3365,1.2274610028920212
2023-07-04,long,112.98944164769638,win,sl,13,1,2023,2023-07,1925.8500000000001,1.3288498723208813
2023-07-05,long,81.28260903898203,win,sl,3,2,2023,2023-07,1924.0905000000002,1.0335364731452648
2023-07-05,long,96.31235957690338,win,sl,6,2,2023,2023-07,1921.4165,1.1521332363951866
2023-07-05,short,-99.99999999999332,loss,sl,12,2,2023,2023-07,1929.5964999999999,1.4410413319711604
2023-07-06,short,-100.00000000000333,loss,sl,11,3,2023,2023-07,1925.2300000000002,1.6278366609555546
2023-07-10,long,171.87965569465817,win,sl,6,0,2023,2023-07,1919.7150000000001,1.3056940228310048
2023-07-10,long,101.00809598123365,win,sl,11,0,2023,2023-07,1922.7450000000001,1.4183582765816622
2023-07-10,short,250.0,win,tp,11,0,2023,2023-07,1925.73,1.440138003787217
2023-07-10,short,-100.00000000000031,loss,sl,17,0,2023,2023-07,1926.3200000000002,2.020514551134732
2023-07-11,long,-100.00000000000777,loss,sl,1,1,2023,2023-07,1926.1785,1.0661398080280005
2023-07-11,long,-99.9999999999993,loss,sl,14,1,2023,2023-07,1932.0935,2.416724570445484
2023-07-12,long,133.84837116298132,win,sl,11,2,2023,2023-07,1933.8000000000002,1.1803389276947813
2023-07-13,long,-99.99999999999827,loss,sl,14,3,2023,2023-07,1958.2685000000001,2.8726857314041396
2023-07-17,long,-100.00000000000571,loss,sl,11,0,2023,2023-07,1957.16,1.551515806699538
2023-07-19,long,-100.00000000000169,loss,sl,12,2,2023,2023-07,1975.075,2.017160122943062
2023-07-24,long,-100.00000000000297,loss,sl,1,0,2023,2023-07,1961.1399999999999,1.1489147662529944
2023-07-24,short,132.24449321348538,win,sl,1,0,2023,2023-07,1963.0205,1.3788539509685709
2023-07-24,long,91.19859558371998,win,sl,4,0,2023,2023-07,1960.4399999999998,1.1802717804339278
2023-07-25,short,-100.00000000000588,loss,sl,3,1,2023,2023-07,1962.2135,1.3328658858119196
2023-07-25,short,-99.99999999999895,loss,sl,4,1,2023,2023-07,1962.2135,1.2017862066795841
2023-07-25,long,-100.00000000000549,loss,sl,7,1,2023,2023-07,1960.5149999999999,1.5032666339760992
2023-07-25,long,-100.00000000000438,loss,sl,8,1,2023,2023-07,1959.4935,1.8187912060285838
2023-07-27,long,-99.99999999999915,loss,sl,9,3,2023,2023-07,1975.1200000000001,2.016001813528891
2023-07-27,long,81.05135955782109,win,sl,10,3,2023,2023-07,1975.1200000000001,1.8806067179381671
2023-07-30,long,-99.99999999999746,loss,sl,22,6,2023,2023-07,1958.9015,1.4232942931398973
2023-07-31,short,-100.00000000000387,loss,sl,5,0,2023,2023-07,1954.6585,1.3869098320935254
2023-07-31,long,-99.99999999999609,loss,sl,7,0,2023,2023-07,1953.195,1.5619078484035682
2023-08-01,long,-99.99999999999552,loss,sl,4,1,2023,2023-08,1958.9015,1.2201399825206045
2023-08-01,short,129.25370668732558,win,sl,10,1,2023,2023-08,1957.5415,1.3373414646579285
2023-08-02,short,-99.99999999999302,loss,sl,6,2,2023,2023-08,1950.0485,1.598551820834812
2023-08-02,short,-99.99999999999419,loss,sl,7,2,2023,2023-08,1950.0485,1.6469257411441551
2023-08-03,short,113.62131167013052,win,sl,8,3,2023,2023-08,1939.1595,1.8877589108385915
2023-08-07,short,108.33238665016304,win,sl,7,0,2023,2023-08,1937.49,1.4720318666141887
2023-08-07,short,-99.9999999999989,loss,sl,18,0,2023,2023-08,1937.6799999999998,1.594391642895761
2023-08-08,short,-99.99999999999662,loss,sl,9,1,2023,2023-08,1935.3484999999998,1.5786138076708165
2023-08-09,short,-100.00000000000414,loss,sl,1,2,2023,2023-08,1928.51,1.180490106230715
2023-08-09,short,134.25045201402935,win,sl,6,2,2023,2023-08,1932.1999999999998,1.2243870677752304
2023-08-10,short,-99.99999999999378,loss,sl,1,3,2023,2023-08,1918.73,1.1645451839575158
2023-08-10,short,-99.99999999999507,loss,sl,11,3,2023,2023-08,1922.4685000000002,1.3255275833406102
2023-08-14,short,172.61519018463352,win,sl,8,0,2023,2023-08,1916.0049999999999,1.3733731806575624
2023-08-15,short,107.31299741496147,win,sl,17,1,2023,2023-08,1905.2450000000001,2.0785674405732504
2023-08-16,short,89.53109147285807,win,sl,14,2,2023,2023-08,1905.2450000000001,2.0497009403771473
2023-08-21,short,250.0,win,tp,4,0,2023,2023-08,1893.6815,1.5250776157804775
2023-08-21,short,250.0,win,tp,4,0,2023,2023-08,1893.6815,1.4616077860818608
2023-08-22,short,-99.99999999999602,loss,sl,15,1,2023,2023-08,1898.83,2.259845190643408
2023-08-22,short,-100.00000000000273,loss,sl,20,1,2023,2023-08,1897.29,1.1436653346265444
2023-08-24,long,-99.99999999999403,loss,sl,20,3,2023,2023-08,1916.8,1.2784253644946
2023-08-28,long,151.13000847387866,win,sl,8,0,2023,2023-08,1913.3735000000001,1.1562810139789998
2023-08-29,long,118.10540738008322,win,sl,13,1,2023,2023-08,1916.9585000000002,1.5401117775473914
2023-08-30,long,206.0621454124159,win,sl,8,2,2023,2023-08,1935.3000000000002,1.04038758001936
2023-08-31,long,152.19107799551185,win,sl,6,3,2023,2023-08,1943.1799999999998,0.8983247391121708
