date,direction,session,pnl,outcome,reason,hour,dow,atr,level,strategy
2023-04-10,long,sr_bounce,86.3764220752581,win,sl,14,0,3.6964964850943485,1981.7350000000001,S3_SR_Bounce
2023-04-11,long,sr_bounce,133.89868363626587,win,sl,13,1,2.1337136787999103,1995.6734999999999,S3_SR_Bounce
2023-04-12,long,sr_bounce,-99.99999999999987,loss,sl,13,2,4.6163786493546075,2001.397,S3_SR_Bounce
2023-04-17,long,sr_bounce,-100.00000000000134,loss,sl,0,0,2.3311850466656923,2001.397,S3_SR_Bounce
2023-04-17,short,sr_bounce,88.83216327605422,win,sl,7,0,2.327834854075693,2015.0549999999998,S3_SR_Bounce
2023-04-18,long,sr_bounce,132.06529482505076,win,sl,1,1,1.5177377882363472,1995.4484999999997,S3_SR_Bounce
2023-04-19,long,sr_bounce,250.0,win,tp,11,2,3.027078676735502,1969.3235000000002,S3_SR_Bounce
2023-04-20,long,sr_bounce,-99.99999999999976,loss,sl,2,3,1.888038224492907,1995.4484999999997,S3_SR_Bounce
2023-04-23,short,sr_bounce,131.57921220104816,win,sl,23,6,1.9032025838734725,1985.4465,S3_SR_Bounce
2023-04-24,short,sr_bounce,96.39414045136246,win,sl,10,0,2.1822784982919767,1985.4465,S3_SR_Bounce
2023-04-24,long,sr_bounce,112.68443269973287,win,sl,13,0,2.6381209457819046,1974.1499999999999,S3_SR_Bounce
2023-04-26,long,sr_bounce,99.06398842537106,win,sl,17,2,3.652994608827947,1983.3665,S3_SR_Bounce
2023-04-27,short,sr_bounce,-100.00000000000414,loss,sl,3,3,2.1559450499652506,2001.0249999999999,S3_SR_Bounce
2023-04-27,long,sr_bounce,87.93170787956346,win,sl,15,3,4.377335449372836,1983.3665,S3_SR_Bounce
2023-05-02,short,sr_bounce,87.93445551971055,win,sl,16,1,4.142746360602743,2019.4215,S3_SR_Bounce
2023-05-03,long,sr_bounce,-100.00000000000058,loss,sl,12,2,1.882534313645454,2008.0670000000002,S3_SR_Bounce
2023-05-08,long,sr_bounce,143.90016652147278,win,sl,13,0,2.2403459865921627,2017.9645,S3_SR_Bounce
2023-05-11,long,sr_bounce,123.90874600364094,win,sl,9,3,2.4037765501009614,2021.5595,S3_SR_Bounce
2023-05-16,long,sr_bounce,-99.9999999999946,loss,sl,11,1,1.5770201842397853,2007.4,S3_SR_Bounce
2023-05-18,short,sr_bounce,206.9861309035137,win,sl,2,3,1.2656581114755898,1986.0895,S3_SR_Bounce
2023-05-23,short,sr_bounce,-99.99999999999747,loss,sl,18,1,2.685100739930544,1977.7345,S3_SR_Bounce
2023-05-24,short,sr_bounce,-99.99999999999719,loss,sl,9,2,2.2636033570475504,1977.7345,S3_SR_Bounce
2023-05-30,short,sr_bounce,-99.99999999999918,loss,sl,9,1,2.7166528796083407,1949.755,S3_SR_Bounce
2023-05-31,short,sr_bounce,-99.99999999999639,loss,sl,2,2,1.5320974686363213,1957.3805,S3_SR_Bounce
2023-06-01,short,sr_bounce,-100.0000000000015,loss,sl,13,3,3.1175965671888646,1974.7865000000002,S3_SR_Bounce
2023-06-06,short,sr_bounce,136.661083385229,win,sl,12,1,1.879304675586322,1966.3865,S3_SR_Bounce
2023-06-06,long,sr_bounce,92.42074803847491,win,sl,13,1,2.6615919727140906,1954.4350000000002,S3_SR_Bounce
2023-06-07,short,sr_bounce,89.27612031484576,win,sl,10,2,1.7717889386078187,1966.3865,S3_SR_Bounce
2023-06-08,short,sr_bounce,81.71984623273471,win,sl,20,3,1.830843587937945,1966.3865,S3_SR_Bounce
2023-06-12,long,sr_bounce,180.2520798744443,win,sl,2,0,1.414061561541281,1954.3600000000001,S3_SR_Bounce
2023-06-12,short,sr_bounce,187.1607025158219,win,sl,10,0,1.6439903375187617,1967.0149999999999,S3_SR_Bounce
2023-06-13,short,sr_bounce,-99.99999999999879,loss,sl,12,1,3.2346450137679703,1970.5265000000002,S3_SR_Bounce
2023-06-13,long,sr_bounce,-100.00000000000074,loss,sl,13,1,3.6629081979767495,1956.635,S3_SR_Bounce
2023-06-14,short,sr_bounce,250.0,win,tp,12,2,2.5351188176411776,1960.3705000000002,S3_SR_Bounce
2023-06-15,short,sr_bounce,90.40383282464354,win,sl,16,3,3.289780604661258,1960.3705000000002,S3_SR_Bounce
2023-06-19,long,sr_bounce,-99.99999999999314,loss,sl,6,0,1.3493675595985695,1953.3384999999998,S3_SR_Bounce
2023-06-20,short,sr_bounce,109.8820420425861,win,sl,7,1,1.8547919164396331,1956.8249999999998,S3_SR_Bounce
2023-06-21,short,sr_bounce,94.72456940847653,win,sl,2,2,1.4908193871531294,1939.54,S3_SR_Bounce
2023-06-26,short,sr_bounce,97.10917908628244,win,sl,8,0,1.796743308082875,1933.4085000000002,S3_SR_Bounce
2023-06-27,short,sr_bounce,143.2258707654563,win,sl,12,1,2.0193654883685115,1930.475,S3_SR_Bounce
2023-06-28,short,sr_bounce,162.66290528991652,win,sl,0,2,1.17510404609718,1917.325,S3_SR_Bounce
2023-06-29,short,sr_bounce,101.69315120652576,win,sl,15,3,3.5710970903775494,1913.41,S3_SR_Bounce
2023-07-03,short,sr_bounce,-99.99999999999596,loss,sl,1,0,1.2795759568385228,1917.325,S3_SR_Bounce
2023-07-04,short,sr_bounce,123.03039704369473,win,sl,9,1,1.281049447141045,1930.78,S3_SR_Bounce
2023-07-05,short,sr_bounce,190.2938518022778,win,sl,16,2,2.4164778852966875,1922.7715,S3_SR_Bounce
2023-07-06,long,sr_bounce,89.44002051518633,win,sl,12,3,3.322001945677635,1902.68,S3_SR_Bounce
2023-07-09,short,sr_bounce,128.50483534488626,win,sl,22,6,1.729920683898342,1927.675,S3_SR_Bounce
2023-07-10,long,sr_bounce,250.0,win,tp,12,0,1.9861752838106128,1912.7400000000002,S3_SR_Bounce
2023-07-11,short,sr_bounce,129.4772393269123,win,sl,1,1,1.0561890240301512,1927.675,S3_SR_Bounce
2023-07-11,long,sr_bounce,94.44714578883179,win,sl,16,1,2.2387979918350687,1929.4049999999997,S3_SR_Bounce
2023-07-17,long,sr_bounce,114.7357943069442,win,sl,0,0,1.3474581038850753,1952.4555,S3_SR_Bounce
2023-07-20,long,sr_bounce,-99.99999999999903,loss,sl,15,3,3.3234960212701345,1969.8149999999998,S3_SR_Bounce
2023-07-24,long,sr_bounce,99.7890492438127,win,sl,10,0,1.7336837278095911,1965.3665,S3_SR_Bounce
2023-07-24,short,sr_bounce,105.22699068964279,win,sl,11,0,1.6054178282758456,1967.8899999999999,S3_SR_Bounce
2023-07-25,long,sr_bounce,85.61066105818888,win,sl,12,1,2.3115076184936134,1956.8615000000002,S3_SR_Bounce
2023-07-31,long,sr_bounce,171.1368714182022,win,sl,8,0,1.637089711892935,1950.8085,S3_SR_Bounce
2023-08-01,long,sr_bounce,121.03064899987498,win,sl,17,1,2.2936627424279328,1941.2714999999998,S3_SR_Bounce
2023-08-02,short,sr_bounce,250.0,win,tp,11,2,1.761678793264848,1954.835,S3_SR_Bounce
2023-08-06,short,sr_bounce,118.9379520091898,win,sl,22,6,1.6292521498264478,1946.9964999999997,S3_SR_Bounce
2023-08-07,short,sr_bounce,137.83366100155592,win,sl,6,0,1.4246459223364296,1938.0800000000002,S3_SR_Bounce
2023-08-09,short,sr_bounce,202.86525245405446,win,sl,5,2,1.2196063331703368,1932.4,S3_SR_Bounce
2023-08-10,short,sr_bounce,-99.9999999999937,loss,sl,12,3,1.7921907183280146,1930.155,S3_SR_Bounce
2023-08-14,short,sr_bounce,172.61519018463352,win,sl,8,0,1.3733731806575624,1916.28,S3_SR_Bounce
2023-08-16,short,sr_bounce,81.49479892730072,win,sl,9,2,1.1235048842022408,1907.2399999999998,S3_SR_Bounce
2023-08-17,short,sr_bounce,156.85253616561192,win,sl,13,3,2.0726174422094643,1903.5435,S3_SR_Bounce
2023-08-22,short,sr_bounce,-99.99999999999294,loss,sl,9,1,1.5211405530975464,1903.5435,S3_SR_Bounce
2023-08-23,short,sr_bounce,-99.9999999999931,loss,sl,12,2,1.4731168406504929,1904.5784999999998,S3_SR_Bounce
2023-08-24,long,sr_bounce,250.0,win,tp,13,3,1.8541521896668964,1911.815,S3_SR_Bounce
2023-08-29,long,sr_bounce,191.28442863634982,win,sl,12,1,1.3338554688652984,1914.515,S3_SR_Bounce
2023-08-31,long,sr_bounce,137.71055740491548,win,sl,15,3,1.952613311596144,1939.0445,S3_SR_Bounce
2023-09-04,long,sr_bounce,-99.99999999999845,loss,sl,13,0,0.9669025338114502,1939.0445,S3_SR_Bounce
2023-09-05,short,sr_bounce,151.4181548929307,win,sl,4,1,0.8217611338275793,1939.05,S3_SR_Bounce
2023-09-05,long,sr_bounce,-99.99999999999461,loss,sl,5,1,0.8771802307176603,1936.8334999999997,S3_SR_Bounce
2023-09-06,long,sr_bounce,102.86801830663137,win,sl,15,2,2.438264379452306,1915.3500000000001,S3_SR_Bounce
2023-09-11,short,sr_bounce,-100.00000000000352,loss,sl,1,0,1.2384581031262332,1923.6399999999999,S3_SR_Bounce
2023-09-12,short,sr_bounce,128.3121010289102,win,sl,4,1,1.0358732315392563,1923.6399999999999,S3_SR_Bounce
2023-09-13,short,sr_bounce,123.17643928678453,win,sl,13,2,2.398630597105388,1915.8049999999998,S3_SR_Bounce
2023-09-19,long,sr_bounce,91.14644688788188,win,sl,18,1,1.3496362593131075,1929.8395,S3_SR_Bounce
2023-09-20,long,sr_bounce,93.82914301144106,win,sl,7,2,0.98745308403202,1928.0049999999999,S3_SR_Bounce
2023-09-21,long,sr_bounce,123.8433503235538,win,sl,3,3,1.3509855576250853,1928.0049999999999,S3_SR_Bounce
2023-09-25,long,sr_bounce,-100.00000000000418,loss,sl,14,0,2.169045992604106,1915.205,S3_SR_Bounce
2023-09-27,short,sr_bounce,-99.99999999999747,loss,sl,1,2,1.1140605312791931,1903.9885000000002,S3_SR_Bounce
2023-09-28,short,sr_bounce,132.99006573603208,win,sl,12,3,1.6292843106382746,1879.6399999999999,S3_SR_Bounce
2023-10-04,short,sr_bounce,-100.00000000000497,loss,sl,12,2,2.189854160583882,1830.705,S3_SR_Bounce
2023-10-09,long,sr_bounce,81.22156735632419,win,sl,13,0,1.9550976378924687,1844.2885,S3_SR_Bounce
2023-10-10,long,sr_bounce,-99.99999999999524,loss,sl,12,1,1.8154399996088568,1853.0565,S3_SR_Bounce
2023-10-10,short,sr_bounce,101.73407676062692,win,sl,17,1,2.2365828122996887,1862.825,S3_SR_Bounce
2023-10-11,short,sr_bounce,-99.99999999999666,loss,sl,7,2,1.3764492608298047,1865.4599999999998,S3_SR_Bounce
2023-10-12,long,sr_bounce,102.10729246486032,win,sl,18,3,2.1191734412535137,1867.97,S3_SR_Bounce
2023-10-23,long,sr_bounce,187.62942500029993,win,sl,1,0,3.3585288896590932,1964.425,S3_SR_Bounce
2023-10-24,long,sr_bounce,-99.99999999999969,loss,sl,8,1,2.034780397832498,1970.1799999999998,S3_SR_Bounce
2023-10-25,long,sr_bounce,-100.0000000000028,loss,sl,0,2,1.379777372386759,1973.3355,S3_SR_Bounce
2023-11-01,long,sr_bounce,158.92841188302583,win,sl,4,2,1.709157564681694,1976.9134999999999,S3_SR_Bounce
2023-11-01,short,sr_bounce,191.17325631677727,win,sl,14,2,2.6198964778611744,1992.1555,S3_SR_Bounce
2023-11-02,long,sr_bounce,157.28911372661477,win,sl,16,3,2.588333387252075,1978.92,S3_SR_Bounce
2023-11-06,long,sr_bounce,180.33924959820297,win,sl,3,0,2.1655243034099025,1982.0085,S3_SR_Bounce
2023-11-07,long,sr_bounce,-100.00000000000111,loss,sl,12,1,2.013304796209673,1956.7799999999997,S3_SR_Bounce
2023-11-08,short,sr_bounce,94.01481327394382,win,sl,2,2,1.3244804485691763,1971.13,S3_SR_Bounce
2023-11-09,short,sr_bounce,142.9808725858998,win,sl,18,3,2.9647907583638085,1965.685,S3_SR_Bounce
2023-11-15,long,sr_bounce,100.73105726589142,win,sl,0,2,1.2577181145278362,1961.67,S3_SR_Bounce
2023-11-16,long,sr_bounce,197.06755256569193,win,sl,2,3,1.3920082964897789,1956.5249999999999,S3_SR_Bounce
2023-11-22,long,sr_bounce,209.30212205382745,win,sl,1,2,1.434003036375368,1995.5314999999998,S3_SR_Bounce
2023-11-23,long,sr_bounce,-99.99999999999389,loss,sl,4,3,1.3452792373048763,1995.5314999999998,S3_SR_Bounce
2023-11-27,long,sr_bounce,100.57745338995964,win,sl,16,0,2.5110712385774487,2005.7614999999998,S3_SR_Bounce
2023-11-30,long,sr_bounce,-100.00000000000078,loss,sl,15,3,3.254981215116206,2035.3950000000002,S3_SR_Bounce
2023-12-05,long,sr_bounce,250.0,win,tp,5,1,2.483091141611552,2031.5465,S3_SR_Bounce
2023-12-06,long,sr_bounce,135.518658899645,win,sl,2,2,1.9590509758658365,2020.0900000000001,S3_SR_Bounce
2023-12-12,short,sr_bounce,102.0399845495579,win,sl,0,1,1.738946964710937,1989.593,S3_SR_Bounce
2023-12-14,long,sr_bounce,182.1474255436759,win,sl,13,3,3.1150484787586508,2027.6,S3_SR_Bounce
2023-12-17,long,sr_bounce,195.406342419638,win,sl,23,6,2.4447089831338826,2015.67,S3_SR_Bounce
2023-12-18,long,sr_bounce,200.0734975753384,win,sl,0,0,2.371565398722569,2015.67,S3_SR_Bounce
2023-12-27,long,sr_bounce,183.04115655183048,win,sl,10,2,1.5405228582560455,2061.55,S3_SR_Bounce
2023-12-28,long,sr_bounce,88.52430842389215,win,sl,21,3,1.9568282691749104,2064.6665,S3_SR_Bounce
2024-01-02,long,sr_bounce,103.04164010634287,win,sl,14,1,3.18438742495778,2062.4385,S3_SR_Bounce
2024-01-03,long,sr_bounce,-99.99999999999065,loss,sl,2,2,1.7030712228362745,2062.4385,S3_SR_Bounce
2024-01-03,short,sr_bounce,250.0,win,tp,4,2,1.3916485558366578,2066.0049999999997,S3_SR_Bounce
2024-01-08,short,sr_bounce,82.97450347782623,win,sl,0,0,1.997568545127946,2046.6850000000002,S3_SR_Bounce
2024-01-09,short,sr_bounce,-99.9999999999981,loss,sl,7,1,2.078383787979004,2036.9215000000002,S3_SR_Bounce
2024-01-10,short,sr_bounce,155.5303055817443,win,sl,10,2,2.1728089604115612,2040.3804999999998,S3_SR_Bounce
2024-01-11,long,sr_bounce,-99.99999999999712,loss,sl,13,3,3.405364336805731,2026.17,S3_SR_Bounce
2024-01-16,long,sr_bounce,-100.00000000000185,loss,sl,2,1,1.4740715958582498,2049.408,S3_SR_Bounce
2024-01-21,short,sr_bounce,97.53401131604261,win,sl,23,6,1.646865366847729,2029.0614999999998,S3_SR_Bounce
2024-01-22,short,sr_bounce,138.50850543476926,win,sl,12,0,2.1119441848543254,2030.1765,S3_SR_Bounce
2024-01-23,short,sr_bounce,-99.99999999999616,loss,sl,5,1,1.5634203296468203,2032.15,S3_SR_Bounce
2024-01-24,short,sr_bounce,-100.00000000000013,loss,sl,8,2,1.8781204924152892,2032.15,S3_SR_Bounce
2024-01-25,short,sr_bounce,171.68303135925876,win,sl,14,3,3.181643779736766,2025.3115,S3_SR_Bounce
2024-01-28,short,sr_bounce,-100.00000000000003,loss,sl,23,6,1.8544630463961762,2027.01,S3_SR_Bounce
2024-01-29,short,sr_bounce,-99.99999999999541,loss,sl,1,0,2.223308309299557,2025.3115,S3_SR_Bounce
2024-01-31,long,sr_bounce,81.03391664936713,win,sl,20,2,4.635064414424958,2031.0625000000002,S3_SR_Bounce
2024-02-01,long,sr_bounce,89.19307259256004,win,sl,11,3,2.2679234584355874,2030.08,S3_SR_Bounce
2024-02-04,short,sr_bounce,132.36594815361184,win,sl,23,6,2.0090975259879382,2042.3500000000001,S3_SR_Bounce
2024-02-05,long,sr_bounce,-100.00000000000216,loss,sl,3,0,2.0307967463824768,2031.0625000000002,S3_SR_Bounce
2024-02-06,short,sr_bounce,89.02445748107766,win,sl,17,1,2.5111518104815604,2038.9399999999998,S3_SR_Bounce
2024-02-08,long,sr_bounce,-99.99999999999879,loss,sl,13,3,2.063434928942822,2022.975,S3_SR_Bounce
2024-02-12,short,sr_bounce,125.68019898231337,win,sl,1,0,1.3136753899193632,2026.955,S3_SR_Bounce
2024-02-13,short,sr_bounce,-99.99999999999902,loss,sl,10,1,1.0174335643039385,2026.955,S3_SR_Bounce
2024-02-20,short,sr_bounce,-99.99999999999835,loss,sl,11,1,4.46142619295195,2026.955,S3_SR_Bounce
2024-02-21,short,sr_bounce,-99.99999999999048,loss,sl,4,2,1.1383860137365165,2030.9335,S3_SR_Bounce
2024-02-21,long,sr_bounce,-99.99999999999855,loss,sl,16,2,1.9420112227888067,2022.985,S3_SR_Bounce
2024-02-22,short,sr_bounce,-100.00000000000604,loss,sl,1,3,1.362758819429391,2027.665,S3_SR_Bounce
2024-02-22,long,sr_bounce,-99.9999999999941,loss,sl,13,3,1.8623795680413155,2022.985,S3_SR_Bounce
2024-02-26,long,sr_bounce,101.49193643633059,win,sl,0,0,1.4594471261118254,2029.945,S3_SR_Bounce
2024-02-27,long,sr_bounce,164.99118190201153,win,sl,19,1,1.676413574532697,2029.945,S3_SR_Bounce
2024-02-28,long,sr_bounce,178.0913207068786,win,sl,1,2,1.1194851734982665,2029.945,S3_SR_Bounce
2024-02-28,short,sr_bounce,165.77652673629558,win,sl,14,2,1.705733912254238,2037.96,S3_SR_Bounce
2024-03-04,long,sr_bounce,138.2180614016774,win,sl,1,0,1.8396003043772928,2079.4615,S3_SR_Bounce
2024-03-11,long,sr_bounce,250.0,win,tp,13,0,2.325148759185552,2174.8735,S3_SR_Bounce
2024-03-12,long,sr_bounce,-99.99999999998668,loss,sl,6,1,1.701728573065565,2174.8735,S3_SR_Bounce
2024-03-13,long,sr_bounce,-99.99999999999608,loss,sl,18,2,2.818167025639124,2174.8735,S3_SR_Bounce
2024-03-18,long,sr_bounce,81.69151865393357,win,sl,3,0,2.012054765265063,2146.16,S3_SR_Bounce
2024-03-19,long,sr_bounce,-100.00000000000576,loss,sl,8,1,2.1501736325143286,2147.21,S3_SR_Bounce
2024-03-25,short,sr_bounce,88.71236327790815,win,sl,2,0,2.64970661181683,2178.3955,S3_SR_Bounce
2024-03-25,long,sr_bounce,-99.9999999999975,loss,sl,6,0,2.1658108522292965,2166.4345000000003,S3_SR_Bounce
2024-03-26,long,sr_bounce,80.2448562899729,win,sl,1,1,1.7826126340331692,2167.6414999999997,S3_SR_Bounce
2024-03-27,long,sr_bounce,87.85777989235875,win,sl,1,2,2.01278326760163,2173.52,S3_SR_Bounce
2024-04-08,long,sr_bounce,250.0,win,tp,1,0,4.31693520022112,2302.975,S3_SR_Bounce
2024-04-11,long,sr_bounce,140.566277292403,win,sl,1,3,3.1365214396200494,2338.34,S3_SR_Bounce
2024-04-15,long,sr_bounce,250.0,win,tp,14,0,6.711698796296492,2325.8044999999997,S3_SR_Bounce
2024-04-17,long,sr_bounce,133.74804775035233,win,sl,6,2,2.9044930664494517,2372.77,S3_SR_Bounce
2024-04-18,long,sr_bounce,91.41484962837106,win,sl,3,3,3.1046719693684905,2372.77,S3_SR_Bounce
2024-04-22,long,sr_bounce,-100.00000000000293,loss,sl,2,0,3.295169754352531,2372.77,S3_SR_Bounce
2024-04-23,long,sr_bounce,177.59809085745627,win,sl,9,1,4.878029930397459,2291.485,S3_SR_Bounce
2024-04-23,short,sr_bounce,109.31960551687642,win,sl,16,1,5.2190065551162235,2332.215,S3_SR_Bounce
2024-04-24,short,sr_bounce,83.25836640604861,win,sl,6,2,2.8273942788754987,2332.215,S3_SR_Bounce
2024-04-25,short,sr_bounce,130.5383650983003,win,sl,15,3,6.473616651383031,2337.3665,S3_SR_Bounce
2024-04-29,long,sr_bounce,88.0687533069687,win,sl,1,0,3.459079506600265,2319.9165000000003,S3_SR_Bounce
2024-04-30,long,sr_bounce,-100.00000000000028,loss,sl,4,1,2.3663810266571024,2325.6435,S3_SR_Bounce
2024-05-01,short,sr_bounce,154.1396667060561,win,sl,18,2,5.940053465457222,2328.445,S3_SR_Bounce
2024-05-06,short,sr_bounce,-99.99999999999784,loss,sl,10,0,2.739216775582977,2320.6814999999997,S3_SR_Bounce
2024-05-08,short,sr_bounce,112.30914534010286,win,sl,5,2,2.012354539286381,2321.5299999999997,S3_SR_Bounce
2024-05-09,short,sr_bounce,250.0,win,tp,12,3,3.248462394911727,2329.9515,S3_SR_Bounce
2024-05-13,long,sr_bounce,109.76401831422693,win,sl,15,0,4.113137500808358,2332.1955,S3_SR_Bounce
2024-05-15,long,sr_bounce,250.0,win,tp,13,2,5.098025941192102,2351.9435000000003,S3_SR_Bounce
2024-05-22,long,sr_bounce,-100.00000000000324,loss,sl,13,2,3.813138924648105,2406.352,S3_SR_Bounce
2024-05-28,short,sr_bounce,105.64375087743885,win,sl,1,1,2.1662446764745145,2356.4165,S3_SR_Bounce
2024-05-29,long,sr_bounce,-100.00000000000004,loss,sl,12,2,2.858661887675679,2340.3355,S3_SR_Bounce
2024-05-29,short,sr_bounce,115.63241487072429,win,sl,14,2,4.1112900582536405,2347.52,S3_SR_Bounce
2024-05-30,short,sr_bounce,91.36246575444085,win,sl,14,3,3.9345333313564623,2351.8965000000003,S3_SR_Bounce
2024-06-03,short,sr_bounce,100.67491160941773,win,sl,17,0,4.194066967947481,2354.785,S3_SR_Bounce
2024-06-05,short,sr_bounce,-99.99999999999984,loss,sl,16,2,4.611265009355982,2354.785,S3_SR_Bounce
2024-06-10,short,sr_bounce,250.0,win,tp,17,0,3.213399573174959,2313.845,S3_SR_Bounce
2024-06-11,short,sr_bounce,111.37068520220224,win,sl,12,1,2.8265050093976845,2320.0185,S3_SR_Bounce
2024-06-12,short,sr_bounce,-99.99999999999893,loss,sl,1,2,1.8799209813282887,2313.845,S3_SR_Bounce
2024-06-13,short,sr_bounce,-99.99999999999497,loss,sl,1,3,3.5671212624399207,2313.845,S3_SR_Bounce
2024-06-17,short,sr_bounce,106.06489208731564,win,sl,13,0,2.745697438096736,2326.7085,S3_SR_Bounce
2024-06-18,short,sr_bounce,-99.99999999999993,loss,sl,14,1,4.178492746897521,2326.7085,S3_SR_Bounce
2024-06-19,short,sr_bounce,-100.00000000000907,loss,sl,7,2,1.5411977209272176,2333.165,S3_SR_Bounce
2024-06-19,long,sr_bounce,157.8823097584285,win,sl,14,2,2.4095130109510814,2323.9845,S3_SR_Bounce
2024-06-20,long,sr_bounce,250.0,win,tp,0,3,1.3710842525068294,2327.8165,S3_SR_Bounce
2024-06-20,short,sr_bounce,-99.9999999999985,loss,sl,2,3,2.0921710168291017,2335.0565,S3_SR_Bounce
2024-06-24,short,sr_bounce,149.82019616360796,win,sl,22,0,1.8620252593951379,2334.7975,S3_SR_Bounce
2024-06-25,short,sr_bounce,250.0,win,tp,10,1,2.359789872149201,2337.1815,S3_SR_Bounce
2024-06-27,short,sr_bounce,82.89593546787177,win,sl,15,3,3.810540993216266,2330.99,S3_SR_Bounce
2024-07-01,long,sr_bounce,112.46834504708507,win,sl,14,0,4.1287258663798045,2319.12,S3_SR_Bounce
2024-07-01,short,sr_bounce,-99.9999999999999,loss,sl,18,0,2.78550468265212,2330.99,S3_SR_Bounce
2024-07-02,long,sr_bounce,101.32361516481294,win,sl,12,1,2.480123365024639,2319.12,S3_SR_Bounce
2024-07-02,short,sr_bounce,250.0,win,tp,13,1,3.2463828119388665,2336.8715,S3_SR_Bounce
2024-07-04,long,sr_bounce,129.4768198380646,win,sl,6,3,2.1666679865180027,2350.5695,S3_SR_Bounce
2024-07-08,long,sr_bounce,162.45322728412944,win,sl,16,0,4.223197681112098,2350.5695,S3_SR_Bounce
2024-07-09,short,sr_bounce,-99.99999999999993,loss,sl,8,1,2.0267146525998228,2361.9315,S3_SR_Bounce
2024-07-09,long,sr_bounce,194.44778039040452,win,sl,15,1,4.354061268143239,2349.1085000000003,S3_SR_Bounce
2024-07-10,long,sr_bounce,119.11027803821437,win,sl,19,2,2.6365361507272933,2369.97,S3_SR_Bounce
2024-07-15,long,sr_bounce,181.62051548426382,win,sl,7,0,2.212565921203334,2401.41,S3_SR_Bounce
2024-07-18,long,sr_bounce,-99.99999999999515,loss,sl,17,3,3.594156472149454,2451.6185,S3_SR_Bounce
2024-07-22,short,sr_bounce,160.42214728251892,win,sl,1,0,2.7659118890618113,2412.255,S3_SR_Bounce
2024-07-22,long,sr_bounce,129.86808728945337,win,sl,15,0,4.083462709614395,2383.91,S3_SR_Bounce
2024-07-25,long,sr_bounce,138.1185630370788,win,sl,17,3,5.249312503185608,2353.2055,S3_SR_Bounce
2024-07-28,short,sr_bounce,-99.99999999999916,loss,sl,22,6,3.5951952040509543,2403.28,S3_SR_Bounce
2024-07-29,long,sr_bounce,145.50994750911374,win,sl,15,0,4.346667177836331,2369.6965,S3_SR_Bounce
2024-07-29,short,sr_bounce,-100.00000000000244,loss,sl,16,0,3.9285359047948027,2379.455,S3_SR_Bounce
2024-07-30,short,sr_bounce,-99.99999999999545,loss,sl,6,1,2.2571127498377908,2390.85,S3_SR_Bounce
2024-08-01,long,sr_bounce,85.41592664081317,win,sl,9,3,3.029918210374596,2430.2735,S3_SR_Bounce
2024-08-05,long,sr_bounce,80.5665164345315,win,sl,1,0,7.705290220476998,2430.2735,S3_SR_Bounce
2024-08-06,short,sr_bounce,91.13280220401666,win,sl,0,1,3.915496285980379,2418.4135,S3_SR_Bounce
2024-08-07,short,sr_bounce,107.43917040357876,win,sl,12,2,3.515687171740996,2407.1115,S3_SR_Bounce
2024-08-12,long,sr_bounce,98.56128248204094,win,sl,2,0,2.393886618673591,2423.91,S3_SR_Bounce
2024-08-13,long,sr_bounce,121.59592923184523,win,sl,5,1,2.7352174160642404,2458.56,S3_SR_Bounce
2024-08-14,long,sr_bounce,172.6201738410336,win,sl,2,2,2.800769039184419,2455.4435000000003,S3_SR_Bounce
2024-08-15,long,sr_bounce,-99.99999999999652,loss,sl,6,3,2.3551271596480454,2455.4435000000003,S3_SR_Bounce
2024-08-19,long,sr_bounce,250.0,win,tp,13,0,3.793992273918111,2485.7,S3_SR_Bounce
2024-08-21,long,sr_bounce,-100.00000000000004,loss,sl,14,2,4.332190563633047,2494.0750000000003,S3_SR_Bounce
2024-08-22,long,sr_bounce,-100.00000000000652,loss,sl,3,3,2.683895366119766,2500.8935,S3_SR_Bounce
2024-08-26,long,sr_bounce,160.42114975557053,win,sl,4,0,2.0698913288637977,2508.8185,S3_SR_Bounce
2024-08-27,long,sr_bounce,-100.00000000000537,loss,sl,8,1,3.120738354110759,2508.8185,S3_SR_Bounce
2024-08-28,long,sr_bounce,153.54222361282862,win,sl,6,2,2.4715537058049386,2503.59,S3_SR_Bounce
2024-09-01,long,sr_bounce,-99.99999999999301,loss,sl,22,6,2.9207419845799674,2503.71,S3_SR_Bounce
2024-09-03,long,sr_bounce,-99.9999999999955,loss,sl,2,1,2.284264346321482,2493.6834999999996,S3_SR_Bounce
2024-09-03,short,sr_bounce,86.70614319642414,win,sl,8,1,2.3084910693443916,2506.345,S3_SR_Bounce
2024-09-04,short,sr_bounce,168.22039605384808,win,sl,3,2,2.0226164582410076,2496.99,S3_SR_Bounce
2024-09-04,long,sr_bounce,-99.99999999999264,loss,sl,4,2,1.801276659824585,2494.2419999999997,S3_SR_Bounce
2024-09-05,short,sr_bounce,-100.0,loss,sl,0,3,1.6784312432278057,2496.99,S3_SR_Bounce
2024-09-05,long,sr_bounce,97.36974398677631,win,sl,0,3,1.6721294903341493,2494.2419999999997,S3_SR_Bounce
2024-09-08,short,sr_bounce,-99.99999999999254,loss,sl,23,6,2.808142943369358,2496.99,S3_SR_Bounce
2024-09-09,short,sr_bounce,-100.00000000000546,loss,sl,0,0,2.5631493285498856,2496.99,S3_SR_Bounce
